SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34,Prop35,Prop36,Prop37
17,0.5,0,1,0.9931034,0.9862069,0.9793103,0.937931,0.9310345,0.8551724,0.8482759,0.8344828,0.7862069,0.7793103,0.7586207,0.737931,0.7103448,0.6551724,0.6413793,0.5724138,0.5517241,0.5448276,0.537931,0.5310345,0.5103448,0.4827586,0.462069,0.4482759,0.4413793,0.2551724,0.2482759,0.1931034,0.1862069,0.1172414,0.1034483,0.09655172,0.08965517,0.07586207,0.05517241,0.03448276,0
18,0.5,0,1,0.9862069,0.9655172,0.9586207,0.9517241,0.9310345,0.9172414,0.8689655,0.862069,0.8413793,0.8275862,0.7724138,0.7655172,0.737931,0.6896552,0.6344828,0.6275862,0.6206897,0.6068966,0.5862069,0.5793103,0.5034483,0.3103448,0.2965517,0.2896552,0.2827586,0.262069,0.2206897,0.2137931,0.1862069,0.1517241,0.137931,0.1241379,0.05517241,0.04827586,0.02758621,0.0137931,0
19,0.5,0,1,0.9931034,0.9862069,0.9310345,0.8827586,0.862069,0.8482759,0.8413793,0.7655172,0.7448276,0.737931,0.7241379,0.7172414,0.7103448,0.5241379,0.462069,0.4482759,0.3793103,0.3724138,0.3586207,0.3517241,0.3241379,0.262069,0.2413793,0.2275862,0.2137931,0.1655172,0.1448276,0.1310345,0.1172414,0.1103448,0.1034483,0.09655172,0.06896552,0.06206897,0.04827586,0.03448276,0.006896552
20,0.5,0,1,0.9241379,0.8758621,0.8068966,0.7724138,0.7241379,0.6965517,0.6482759,0.6413793,0.6275862,0.6,0.5793103,0.5655172,0.5517241,0.537931,0.5310345,0.337931,0.3310345,0.3172414,0.3103448,0.3034483,0.2965517,0.2413793,0.2344828,0.2137931,0.2,0.1931034,0.1793103,0.1724138,0.1517241,0.1310345,0.1103448,0.09655172,0.06896552,0.04827586,0.03448276,0.02758621,0
21,0.5,0,1,0.9931034,0.937931,0.9310345,0.9241379,0.8965517,0.8482759,0.8413793,0.7931034,0.7517241,0.7310345,0.7034483,0.6896552,0.6827586,0.6758621,0.6689655,0.6,0.4206897,0.3448276,0.3310345,0.3034483,0.2344828,0.2137931,0.2068966,0.1931034,0.1724138,0.1586207,0.1448276,0.137931,0.1310345,0.1241379,0.1103448,0.09655172,0.08275862,0.07586207,0.06206897,0.03448276,0
22,0.5,0,1,0.9931034,0.9862069,0.9655172,0.9586207,0.9103448,0.8896552,0.8827586,0.8758621,0.8137931,0.7931034,0.7655172,0.6896552,0.6758621,0.6689655,0.6482759,0.6344828,0.6,0.5310345,0.5103448,0.5034483,0.4965517,0.4206897,0.4068966,0.3931034,0.337931,0.3310345,0.3103448,0.2965517,0.1103448,0.1034483,0.08965517,0.07586207,0.06896552,0.05517241,0.02068966,0.006896552,0
23,0.5,0,1,0.8275862,0.8068966,0.7931034,0.7724138,0.7241379,0.7172414,0.7034483,0.6827586,0.662069,0.6551724,0.6344828,0.6,0.5724138,0.5586207,0.4965517,0.4896552,0.4137931,0.4068966,0.4,0.3931034,0.3862069,0.3586207,0.2482759,0.2275862,0.1655172,0.1517241,0.137931,0.1172414,0.1103448,0.08275862,0.06206897,0.04827586,0.04137931,0.02758621,0.02068966,0.0137931,0
24,0.5,0,1,0.9448276,0.937931,0.8689655,0.8206897,0.8137931,0.8068966,0.7517241,0.737931,0.7310345,0.6551724,0.6482759,0.6275862,0.6068966,0.5931034,0.5862069,0.5586207,0.5034483,0.4758621,0.4482759,0.4275862,0.4206897,0.3931034,0.3517241,0.3448276,0.3310345,0.3172414,0.3034483,0.1172414,0.09655172,0.08275862,0.06896552,0.06206897,0.04827586,0.04137931,0.03448276,0.02068966,0
25,0.5,0,1,0.9931034,0.9448276,0.8758621,0.8689655,0.8344828,0.8275862,0.6413793,0.6206897,0.6,0.5793103,0.5586207,0.5310345,0.4275862,0.4137931,0.337931,0.3310345,0.3241379,0.3172414,0.262069,0.2413793,0.2275862,0.2137931,0.2068966,0.2,0.1931034,0.1862069,0.1793103,0.1724138,0.1586207,0.1517241,0.137931,0.1103448,0.09655172,0.08275862,0.05517241,0.02758621,0.006896552
26,0.5,0,1,0.9517241,0.9448276,0.937931,0.8896552,0.8689655,0.8482759,0.8275862,0.6275862,0.6137931,0.5862069,0.5793103,0.5724138,0.5448276,0.4482759,0.4344828,0.4206897,0.4068966,0.4,0.3931034,0.3793103,0.3448276,0.337931,0.3172414,0.3103448,0.2965517,0.2896552,0.2827586,0.2137931,0.1862069,0.1655172,0.1448276,0.06896552,0.05517241,0.04137931,0.03448276,0.02068966,0.006896552
27,0.5,0,1,0.9862069,0.937931,0.9310345,0.8896552,0.8827586,0.8689655,0.8551724,0.8482759,0.8275862,0.8,0.7517241,0.7448276,0.5655172,0.5517241,0.4896552,0.4758621,0.4551724,0.4344828,0.3586207,0.3448276,0.3172414,0.2551724,0.2275862,0.1448276,0.137931,0.1310345,0.1103448,0.1034483,0.07586207,0.06896552,0.06206897,0.05517241,0.04137931,0.03448276,0.02068966,0.006896552,0
28,0.5,0,1,0.9931034,0.9862069,0.9586207,0.9103448,0.8965517,0.8896552,0.8413793,0.8206897,0.7793103,0.6068966,0.6,0.5310345,0.5103448,0.4827586,0.4068966,0.4,0.3793103,0.3724138,0.3103448,0.2965517,0.2827586,0.2758621,0.262069,0.2551724,0.2482759,0.2275862,0.2137931,0.1931034,0.1793103,0.1655172,0.1103448,0.09655172,0.08275862,0.05517241,0.04827586,0.02068966,0
29,0.5,0,1,0.9931034,0.9862069,0.9655172,0.9586207,0.9103448,0.9034483,0.8896552,0.8689655,0.8482759,0.8413793,0.8275862,0.8206897,0.8,0.7310345,0.6758621,0.662069,0.6482759,0.6413793,0.6275862,0.5862069,0.4068966,0.337931,0.262069,0.2551724,0.2482759,0.2413793,0.2344828,0.2206897,0.1931034,0.1793103,0.1517241,0.1034483,0.08965517,0.07586207,0.06206897,0.03448276,0.006896552
30,0.5,0,1,0.9517241,0.9310345,0.9172414,0.862069,0.8551724,0.6827586,0.6758621,0.6689655,0.6551724,0.6482759,0.6206897,0.6137931,0.5931034,0.5517241,0.5448276,0.537931,0.5172414,0.5034483,0.4827586,0.4068966,0.3793103,0.3310345,0.2551724,0.2344828,0.2206897,0.2,0.1862069,0.1724138,0.1172414,0.1103448,0.1034483,0.09655172,0.06896552,0.06206897,0.03448276,0.0137931,0
31,0.5,0,1,0.9517241,0.9310345,0.9034483,0.8551724,0.8482759,0.8413793,0.8344828,0.8068966,0.7655172,0.5931034,0.5793103,0.5724138,0.5517241,0.4758621,0.4068966,0.3862069,0.3655172,0.3586207,0.3517241,0.337931,0.3310345,0.2758621,0.2,0.1862069,0.1793103,0.1655172,0.1586207,0.137931,0.1310345,0.1034483,0.09655172,0.08275862,0.06206897,0.04827586,0.03448276,0.0137931,0
32,0.5,0,1,0.9931034,0.9448276,0.937931,0.9310345,0.9103448,0.9034483,0.8827586,0.8551724,0.8482759,0.7793103,0.7034483,0.6965517,0.6689655,0.6206897,0.4275862,0.3655172,0.3448276,0.3310345,0.3172414,0.3034483,0.2965517,0.2758621,0.2551724,0.2137931,0.2,0.1862069,0.1310345,0.1241379,0.1034483,0.09655172,0.06896552,0.05517241,0.04137931,0.02758621,0.02068966,0.0137931,0
33,0.5,0,1,0.9931034,0.9862069,0.8137931,0.8068966,0.7586207,0.737931,0.7310345,0.6758621,0.6068966,0.5862069,0.5586207,0.5448276,0.4758621,0.4689655,0.3931034,0.3793103,0.3655172,0.3172414,0.2896552,0.2344828,0.2206897,0.2068966,0.2,0.1931034,0.1793103,0.1724138,0.1517241,0.1448276,0.1310345,0.1241379,0.1172414,0.08965517,0.07586207,0.06896552,0.05517241,0.02758621,0.006896552
34,0.5,0,1,0.9517241,0.9448276,0.9310345,0.9103448,0.9034483,0.7172414,0.6896552,0.6827586,0.6206897,0.5931034,0.4965517,0.4896552,0.4689655,0.4551724,0.4413793,0.3724138,0.3586207,0.3448276,0.337931,0.3310345,0.2551724,0.2206897,0.2068966,0.2,0.1931034,0.1724138,0.1586207,0.1517241,0.1310345,0.1103448,0.09655172,0.06896552,0.05517241,0.04137931,0.02758621,0.0137931,0
35,0.5,0,1,0.9241379,0.9172414,0.8689655,0.8482759,0.8413793,0.8344828,0.8137931,0.8,0.7310345,0.7241379,0.7034483,0.6896552,0.6206897,0.6137931,0.5862069,0.4896552,0.4827586,0.462069,0.2758621,0.2482759,0.2344828,0.2275862,0.2206897,0.1724138,0.1655172,0.1586207,0.1517241,0.1448276,0.137931,0.1241379,0.1172414,0.09655172,0.06896552,0.04827586,0.03448276,0.02068966,0.006896552
36,0.5,0,1,0.9517241,0.9448276,0.937931,0.9241379,0.8482759,0.8344828,0.7862069,0.7793103,0.7724138,0.5793103,0.5517241,0.5172414,0.4689655,0.4482759,0.4413793,0.4206897,0.4137931,0.4,0.3862069,0.3724138,0.3310345,0.2758621,0.2689655,0.2482759,0.2275862,0.2068966,0.1310345,0.1172414,0.1034483,0.08965517,0.06206897,0.04827586,0.04137931,0.03448276,0.02758621,0.006896552,0
37,0.5,0,1,0.9517241,0.9448276,0.937931,0.862069,0.8413793,0.8344828,0.8,0.7931034,0.7793103,0.7586207,0.737931,0.5448276,0.4758621,0.4482759,0.4,0.3862069,0.3793103,0.3724138,0.3655172,0.3586207,0.337931,0.2758621,0.2689655,0.2551724,0.2344828,0.1724138,0.1655172,0.1586207,0.1448276,0.137931,0.1241379,0.08965517,0.05517241,0.04827586,0.02758621,0.0137931,0
38,0.5,0,1,0.9793103,0.9655172,0.9586207,0.937931,0.7655172,0.6965517,0.6827586,0.6344828,0.6137931,0.6,0.5655172,0.4965517,0.4689655,0.4206897,0.4068966,0.3310345,0.3172414,0.262069,0.2551724,0.2275862,0.2137931,0.2,0.1724138,0.1517241,0.137931,0.1310345,0.1172414,0.1034483,0.09655172,0.08965517,0.08275862,0.07586207,0.05517241,0.04137931,0.02758621,0.0137931,0
39,0.5,0,1,0.8275862,0.8068966,0.7448276,0.6965517,0.6896552,0.6827586,0.6137931,0.6,0.5793103,0.5724138,0.537931,0.5310345,0.5241379,0.5103448,0.4344828,0.4206897,0.3448276,0.3310345,0.3172414,0.3103448,0.2965517,0.2758621,0.2689655,0.2551724,0.2275862,0.2,0.137931,0.1310345,0.1241379,0.1103448,0.08275862,0.06896552,0.06206897,0.05517241,0.04137931,0.02758621,0
40,0.5,0,1,0.9793103,0.9241379,0.9034483,0.8344828,0.8275862,0.8137931,0.8,0.7724138,0.6551724,0.6,0.5931034,0.5862069,0.5724138,0.5655172,0.5586207,0.5241379,0.5103448,0.5034483,0.4965517,0.4896552,0.4206897,0.2344828,0.2275862,0.2137931,0.2,0.1931034,0.1724138,0.1448276,0.137931,0.1172414,0.1103448,0.1034483,0.08965517,0.07586207,0.04827586,0.03448276,0.006896552
41,0.5,0,1,0.9310345,0.9103448,0.8758621,0.8206897,0.8,0.7655172,0.5517241,0.5448276,0.4965517,0.4827586,0.4758621,0.4689655,0.462069,0.3931034,0.3862069,0.3655172,0.2896552,0.2827586,0.2758621,0.262069,0.2482759,0.2413793,0.2275862,0.2137931,0.1931034,0.1862069,0.1724138,0.1586207,0.1448276,0.1241379,0.09655172,0.08275862,0.06896552,0.04827586,0.04137931,0.03448276,0.006896552
42,0.5,0,1,0.9724138,0.8827586,0.8482759,0.8413793,0.8344828,0.8137931,0.737931,0.7310345,0.7241379,0.7172414,0.6965517,0.6344828,0.5655172,0.5586207,0.3655172,0.3586207,0.3448276,0.337931,0.3310345,0.3103448,0.2827586,0.262069,0.2413793,0.2068966,0.1862069,0.1724138,0.1172414,0.1034483,0.09655172,0.08965517,0.06896552,0.06206897,0.04827586,0.03448276,0.02758621,0.0137931,0
43,0.5,0,1,0.9931034,0.9862069,0.9793103,0.9310345,0.9241379,0.9034483,0.8827586,0.862069,0.8413793,0.8068966,0.737931,0.7172414,0.7103448,0.6827586,0.5655172,0.5586207,0.5448276,0.3517241,0.2965517,0.2896552,0.2689655,0.2551724,0.1931034,0.1724138,0.1448276,0.137931,0.1310345,0.1172414,0.1034483,0.09655172,0.08965517,0.08275862,0.07586207,0.06206897,0.04827586,0.02068966,0
44,0.5,0,1,0.9931034,0.9448276,0.9172414,0.9034483,0.8551724,0.8482759,0.8413793,0.8206897,0.8,0.7241379,0.7034483,0.6827586,0.6689655,0.6137931,0.5862069,0.5172414,0.4689655,0.4482759,0.4344828,0.2551724,0.1862069,0.1793103,0.1655172,0.1517241,0.1448276,0.137931,0.1310345,0.1241379,0.1103448,0.08965517,0.06206897,0.05517241,0.04137931,0.02068966,0.0137931,0.006896552,0
45,0.5,0,1,0.9793103,0.9724138,0.9448276,0.8551724,0.8482759,0.8413793,0.7931034,0.6,0.5931034,0.537931,0.5103448,0.4896552,0.4482759,0.4413793,0.3724138,0.3517241,0.337931,0.3241379,0.3103448,0.2965517,0.2137931,0.2068966,0.2,0.1862069,0.1724138,0.1655172,0.1448276,0.1241379,0.09655172,0.08965517,0.08275862,0.07586207,0.06206897,0.05517241,0.04137931,0.02758621,0
46,0.5,0,1,0.9655172,0.9586207,0.9103448,0.8896552,0.8344828,0.7586207,0.7448276,0.7241379,0.7172414,0.5448276,0.5241379,0.462069,0.4413793,0.4275862,0.4068966,0.3862069,0.3172414,0.3034483,0.2965517,0.2827586,0.2758621,0.2689655,0.2551724,0.2482759,0.2206897,0.1724138,0.1586207,0.1310345,0.1172414,0.1034483,0.08275862,0.06896552,0.06206897,0.04827586,0.03448276,0.02758621,0
47,0.5,0,1,0.9517241,0.9310345,0.7586207,0.7517241,0.7310345,0.7172414,0.6965517,0.662069,0.6551724,0.6482759,0.6344828,0.6275862,0.6068966,0.5862069,0.5724138,0.5034483,0.4896552,0.4758621,0.462069,0.4551724,0.4413793,0.3655172,0.3586207,0.2965517,0.2758621,0.2689655,0.2413793,0.1931034,0.137931,0.1241379,0.1034483,0.09655172,0.06896552,0.03448276,0.02758621,0.0137931,0
48,0.5,0,1,0.9517241,0.9310345,0.9241379,0.9103448,0.9034483,0.8758621,0.8275862,0.8206897,0.8068966,0.7862069,0.7724138,0.7172414,0.7103448,0.6965517,0.6896552,0.5034483,0.4896552,0.4758621,0.4344828,0.4275862,0.3517241,0.3448276,0.2758621,0.2551724,0.2482759,0.1862069,0.1724138,0.1655172,0.1586207,0.1310345,0.1241379,0.1172414,0.1034483,0.08965517,0.06206897,0.04137931,0.006896552
49,0.5,0,1,0.9655172,0.9172414,0.8896552,0.8827586,0.862069,0.8413793,0.8275862,0.8206897,0.8137931,0.6275862,0.6206897,0.6137931,0.6,0.5862069,0.5586207,0.4413793,0.4344828,0.4137931,0.4068966,0.3448276,0.2896552,0.2758621,0.2689655,0.2,0.1793103,0.1655172,0.1448276,0.1310345,0.1103448,0.09655172,0.06896552,0.05517241,0.04137931,0.03448276,0.02068966,0.0137931,0
50,0.5,0,1,0.9724138,0.9655172,0.9586207,0.937931,0.9034483,0.8896552,0.8827586,0.8344828,0.8137931,0.8068966,0.7793103,0.7310345,0.6551724,0.4689655,0.462069,0.4482759,0.4413793,0.4344828,0.4206897,0.4068966,0.3931034,0.3793103,0.3655172,0.3103448,0.2827586,0.2068966,0.1931034,0.137931,0.1172414,0.09655172,0.08965517,0.08275862,0.06896552,0.06206897,0.04137931,0.02068966,0.006896552
51,0.5,0,1,0.9931034,0.9724138,0.9655172,0.9586207,0.9517241,0.9310345,0.8965517,0.8275862,0.8,0.737931,0.6896552,0.6344828,0.6206897,0.6137931,0.537931,0.5310345,0.5241379,0.4965517,0.4896552,0.2965517,0.2827586,0.2689655,0.2068966,0.1931034,0.1724138,0.1586207,0.1517241,0.1310345,0.1172414,0.1103448,0.09655172,0.06896552,0.04827586,0.04137931,0.03448276,0.02068966,0
52,0.5,0,1,0.9793103,0.8068966,0.7862069,0.7517241,0.7034483,0.6275862,0.6206897,0.6137931,0.6068966,0.5862069,0.5724138,0.5655172,0.5586207,0.537931,0.5103448,0.4965517,0.4689655,0.4551724,0.4344828,0.3655172,0.3103448,0.2965517,0.2827586,0.2689655,0.2413793,0.1931034,0.1862069,0.1724138,0.1034483,0.08275862,0.06896552,0.06206897,0.05517241,0.02758621,0.0137931,0.006896552,0
53,0.5,0,1,0.9931034,0.9448276,0.8758621,0.8689655,0.8482759,0.8413793,0.8275862,0.8068966,0.8,0.7586207,0.7517241,0.7448276,0.737931,0.6827586,0.662069,0.462069,0.4,0.3724138,0.3448276,0.2275862,0.2206897,0.2,0.1793103,0.1586207,0.1517241,0.1448276,0.137931,0.1310345,0.1241379,0.1103448,0.08275862,0.07586207,0.04827586,0.02758621,0.02068966,0.006896552,0
54,0.5,0,1,0.9241379,0.9103448,0.862069,0.8551724,0.8482759,0.8413793,0.8344828,0.662069,0.6482759,0.6344828,0.6206897,0.6,0.5862069,0.5793103,0.537931,0.5310345,0.5103448,0.5034483,0.4344828,0.4068966,0.3931034,0.3241379,0.3103448,0.3034483,0.2827586,0.2689655,0.2551724,0.2275862,0.1724138,0.1655172,0.1103448,0.1034483,0.08965517,0.05517241,0.04137931,0.0137931,0
55,0.5,0,1,0.9862069,0.937931,0.9310345,0.9034483,0.8551724,0.8206897,0.8137931,0.7931034,0.7862069,0.7793103,0.7034483,0.5103448,0.5034483,0.4965517,0.4827586,0.4137931,0.3862069,0.3310345,0.3103448,0.2965517,0.2758621,0.2551724,0.2344828,0.2137931,0.2068966,0.1931034,0.1862069,0.1586207,0.09655172,0.08965517,0.07586207,0.06896552,0.04827586,0.04137931,0.03448276,0.02758621,0
56,0.5,0,1,0.9793103,0.9724138,0.9241379,0.9103448,0.8965517,0.8896552,0.8206897,0.6344828,0.6275862,0.6206897,0.5655172,0.5586207,0.537931,0.462069,0.4275862,0.3724138,0.3655172,0.3517241,0.3172414,0.3103448,0.2482759,0.2344828,0.1931034,0.1862069,0.1793103,0.1724138,0.1586207,0.137931,0.1241379,0.1103448,0.1034483,0.08965517,0.07586207,0.06206897,0.05517241,0.02758621,0
57,0.5,0,1,0.9724138,0.8827586,0.8482759,0.8413793,0.8344828,0.8206897,0.8137931,0.7931034,0.7172414,0.6482759,0.6344828,0.6275862,0.5724138,0.5517241,0.5448276,0.537931,0.5241379,0.5103448,0.4896552,0.4827586,0.462069,0.4551724,0.4413793,0.2413793,0.2206897,0.1517241,0.1448276,0.137931,0.1310345,0.1034483,0.09655172,0.06896552,0.05517241,0.04137931,0.02758621,0.0137931,0
58,0.5,0,1,0.9517241,0.9448276,0.9241379,0.9172414,0.9103448,0.9034483,0.7310345,0.662069,0.6344828,0.5862069,0.5655172,0.5172414,0.5034483,0.4896552,0.4827586,0.4137931,0.4,0.3862069,0.3103448,0.3034483,0.2896552,0.2827586,0.2689655,0.262069,0.2413793,0.2275862,0.2137931,0.1586207,0.1517241,0.1448276,0.137931,0.1172414,0.08965517,0.06896552,0.04137931,0.02068966,0
59,0.5,0,1,0.9517241,0.937931,0.9310345,0.9172414,0.9103448,0.8827586,0.8206897,0.8,0.7931034,0.7862069,0.7724138,0.7034483,0.6758621,0.6275862,0.6206897,0.6,0.4068966,0.3931034,0.3793103,0.3655172,0.3517241,0.3103448,0.3034483,0.2758621,0.2413793,0.2275862,0.2206897,0.1655172,0.1517241,0.1448276,0.1310345,0.05517241,0.04137931,0.03448276,0.02758621,0.0137931,0
60,0.5,0,1,0.9793103,0.9310345,0.8758621,0.8689655,0.862069,0.8413793,0.6689655,0.6413793,0.5931034,0.5862069,0.5655172,0.5172414,0.4482759,0.4344828,0.4068966,0.3931034,0.3862069,0.3724138,0.3655172,0.3586207,0.3310345,0.3241379,0.2482759,0.2344828,0.1655172,0.1517241,0.1241379,0.1103448,0.1034483,0.08965517,0.06896552,0.05517241,0.03448276,0.02068966,0.0137931,0.006896552,0
61,0.5,0,1,0.9793103,0.9448276,0.8896552,0.8413793,0.8275862,0.8206897,0.8,0.7931034,0.7793103,0.7241379,0.7172414,0.6896552,0.6689655,0.6482759,0.6206897,0.6137931,0.5931034,0.5655172,0.5172414,0.5103448,0.4896552,0.4758621,0.4,0.3862069,0.3172414,0.3103448,0.1310345,0.1241379,0.1034483,0.08965517,0.08275862,0.06896552,0.04827586,0.04137931,0.02758621,0.02068966,0.006896552
62,0.5,0,1,0.9793103,0.9586207,0.9103448,0.9034483,0.8758621,0.8206897,0.8137931,0.8068966,0.7517241,0.737931,0.7034483,0.6965517,0.6758621,0.6,0.5931034,0.5862069,0.5172414,0.4965517,0.4689655,0.4551724,0.4344828,0.4275862,0.2413793,0.2275862,0.2,0.1517241,0.137931,0.1241379,0.1103448,0.09655172,0.06896552,0.05517241,0.04827586,0.03448276,0.02758621,0.02068966,0.006896552
63,0.5,0,1,0.9931034,0.9586207,0.9103448,0.8965517,0.8896552,0.8827586,0.8068966,0.8,0.7931034,0.7862069,0.7655172,0.5724138,0.5655172,0.5103448,0.4896552,0.4827586,0.4551724,0.3931034,0.3241379,0.3103448,0.3034483,0.2482759,0.2344828,0.2275862,0.2137931,0.1862069,0.1655172,0.1586207,0.1448276,0.137931,0.1172414,0.1034483,0.08965517,0.06206897,0.04827586,0.0137931,0
64,0.5,0,1,0.9517241,0.9448276,0.937931,0.9172414,0.7448276,0.737931,0.7172414,0.7034483,0.6896552,0.6344828,0.6137931,0.6068966,0.5655172,0.5517241,0.537931,0.5172414,0.4413793,0.4275862,0.4137931,0.4,0.3793103,0.3172414,0.2896552,0.2206897,0.2068966,0.1793103,0.1310345,0.1172414,0.1103448,0.1034483,0.09655172,0.08275862,0.07586207,0.06206897,0.03448276,0.02068966,0.006896552
65,0.5,0,1,0.9793103,0.9655172,0.9172414,0.9103448,0.9034483,0.8965517,0.8896552,0.862069,0.8551724,0.8275862,0.7724138,0.7310345,0.6758621,0.6689655,0.662069,0.4689655,0.4551724,0.3793103,0.3724138,0.3517241,0.337931,0.3310345,0.3034483,0.2896552,0.2275862,0.2206897,0.2137931,0.2,0.1931034,0.1793103,0.1103448,0.08965517,0.06206897,0.04827586,0.03448276,0.0137931,0
66,0.5,0,1,0.9931034,0.9862069,0.9793103,0.9310345,0.9034483,0.8413793,0.8344828,0.8275862,0.8068966,0.7862069,0.7172414,0.6965517,0.6827586,0.662069,0.6206897,0.6068966,0.5586207,0.4827586,0.4551724,0.4344828,0.2482759,0.2413793,0.1862069,0.1793103,0.1724138,0.1655172,0.1448276,0.137931,0.1310345,0.1034483,0.07586207,0.05517241,0.04137931,0.02758621,0.02068966,0.0137931,0
67,0.5,0,1,0.9517241,0.9448276,0.937931,0.9310345,0.9172414,0.9103448,0.8758621,0.8551724,0.7862069,0.7655172,0.7586207,0.7034483,0.6965517,0.6827586,0.6482759,0.6344828,0.6068966,0.5586207,0.3724138,0.2965517,0.2827586,0.2689655,0.2551724,0.2482759,0.2344828,0.1793103,0.1724138,0.1586207,0.137931,0.1241379,0.1034483,0.09655172,0.08965517,0.06896552,0.05517241,0.04137931,0.006896552
68,0.5,0,1,0.9517241,0.9448276,0.8965517,0.8896552,0.8689655,0.862069,0.6689655,0.662069,0.6482759,0.6068966,0.5862069,0.5310345,0.5241379,0.4482759,0.4275862,0.4068966,0.4,0.3793103,0.3655172,0.337931,0.2827586,0.2551724,0.2413793,0.2275862,0.2,0.1310345,0.1172414,0.09655172,0.08965517,0.08275862,0.07586207,0.04827586,0.03448276,0.02758621,0.02068966,0.0137931,0
69,0.5,0,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9241379,0.9034483,0.8827586,0.6896552,0.662069,0.6,0.5862069,0.5793103,0.5724138,0.537931,0.4827586,0.4758621,0.4068966,0.3862069,0.3724138,0.3103448,0.2965517,0.2689655,0.2413793,0.2275862,0.2068966,0.1931034,0.1862069,0.1103448,0.1034483,0.09655172,0.08965517,0.07586207,0.06896552,0.05517241,0.02758621,0.0137931,0
70,0.5,0,1,0.9931034,0.9862069,0.9655172,0.8827586,0.8758621,0.7034483,0.6482759,0.6413793,0.6206897,0.6137931,0.6068966,0.5655172,0.5172414,0.5034483,0.4965517,0.4827586,0.4137931,0.4068966,0.3862069,0.3724138,0.3655172,0.3517241,0.2896552,0.262069,0.2068966,0.1793103,0.1655172,0.1517241,0.1241379,0.1034483,0.07586207,0.05517241,0.04827586,0.04137931,0.03448276,0.02068966,0
71,0.5,0,1,0.9517241,0.9448276,0.937931,0.9310345,0.8551724,0.8344828,0.7724138,0.7172414,0.6827586,0.6758621,0.6689655,0.6,0.5931034,0.5862069,0.5793103,0.5724138,0.5517241,0.5310345,0.5172414,0.5103448,0.4827586,0.4206897,0.4,0.2068966,0.1862069,0.1655172,0.1448276,0.1310345,0.1172414,0.1103448,0.1034483,0.09655172,0.06896552,0.05517241,0.04827586,0.02068966,0
72,0.5,0,1,0.9862069,0.9655172,0.9172414,0.9103448,0.8758621,0.8689655,0.862069,0.8482759,0.7793103,0.7724138,0.7655172,0.7586207,0.7448276,0.7310345,0.7034483,0.6413793,0.6344828,0.6206897,0.4275862,0.4137931,0.4,0.3241379,0.3034483,0.2344828,0.2275862,0.2137931,0.2,0.1862069,0.1517241,0.08965517,0.07586207,0.06896552,0.04137931,0.03448276,0.02068966,0.0137931,0
73,0.5,0,1,0.9931034,0.9862069,0.937931,0.8827586,0.8689655,0.8275862,0.7586207,0.737931,0.7310345,0.7241379,0.537931,0.5310345,0.5103448,0.4965517,0.4689655,0.4551724,0.4344828,0.3724138,0.2965517,0.2689655,0.2206897,0.1931034,0.1724138,0.1586207,0.1517241,0.137931,0.1241379,0.1103448,0.08275862,0.07586207,0.06206897,0.05517241,0.03448276,0.02758621,0.0137931,0.006896552,0
74,0.5,0,1,0.9931034,0.9862069,0.9724138,0.9655172,0.9586207,0.9103448,0.737931,0.7172414,0.7034483,0.6758621,0.6551724,0.6482759,0.6413793,0.6344828,0.6206897,0.5655172,0.5586207,0.4827586,0.4758621,0.4068966,0.3931034,0.3655172,0.2965517,0.2275862,0.1793103,0.1724138,0.1655172,0.1517241,0.1448276,0.1310345,0.1241379,0.1034483,0.06896552,0.05517241,0.04137931,0.03448276,0.006896552
75,0.5,0,1,0.9241379,0.9172414,0.9034483,0.8551724,0.8275862,0.7793103,0.7655172,0.7517241,0.7448276,0.7241379,0.6827586,0.662069,0.6482759,0.6413793,0.462069,0.4482759,0.3931034,0.3724138,0.3448276,0.337931,0.3172414,0.2482759,0.2206897,0.1448276,0.137931,0.1241379,0.1034483,0.09655172,0.08965517,0.06206897,0.05517241,0.04827586,0.04137931,0.02758621,0.0137931,0.006896552,0
76,0.5,0,1,0.9793103,0.9586207,0.9517241,0.9448276,0.8965517,0.8896552,0.8137931,0.8068966,0.7517241,0.737931,0.7310345,0.7172414,0.7034483,0.6965517,0.6896552,0.6551724,0.462069,0.4,0.3931034,0.3655172,0.2551724,0.2413793,0.2344828,0.2275862,0.2068966,0.2,0.1931034,0.1793103,0.1724138,0.1448276,0.1310345,0.1034483,0.08275862,0.06206897,0.03448276,0.0137931,0
77,0.5,0,1,0.9517241,0.9310345,0.9241379,0.9034483,0.8965517,0.8896552,0.7172414,0.7103448,0.6689655,0.6,0.5862069,0.5724138,0.5586207,0.5034483,0.4758621,0.3586207,0.3517241,0.337931,0.3103448,0.3034483,0.2965517,0.2896552,0.2689655,0.2,0.1793103,0.1724138,0.1586207,0.137931,0.1172414,0.1034483,0.07586207,0.06206897,0.05517241,0.04827586,0.03448276,0.0137931,0
