SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28
311,0.25,1,1,0.9788732,0.9647887,0.9577465,0.943662,0.9366197,0.9295775,0.9014085,0.8943662,0.8873239,0.8802817,0.8661972,0.7535211,0.7464789,0.7394366,0.7323944,0.7042254,0.6690141,0.6619718,0.6478873,0.6408451,0.6267606,0.6197183,0.6056338,0.5704225,0.5422535,0.528169,0.01408451,0
312,0.25,1,1,0.9788732,0.971831,0.9577465,0.9295775,0.915493,0.9084507,0.8309859,0.8239437,0.8169014,0.8098592,0.7957746,0.6830986,0.6760563,0.6690141,0.6549296,0.6478873,0.6338028,0.6197183,0.6056338,0.5915493,0.5774648,0.5633803,0.5211268,0.4859155,0.471831,0.3873239,0.3380282,0
313,0.25,1,1,0.9788732,0.971831,0.9647887,0.9577465,0.8802817,0.8591549,0.8521127,0.8450704,0.7323944,0.7042254,0.6971831,0.6830986,0.6338028,0.6197183,0.6126761,0.6056338,0.5985915,0.5915493,0.584507,0.5704225,0.556338,0.5422535,0.528169,0.443662,0.4295775,0.3661972,0.3521127,0
314,0.25,1,1,0.9859155,0.9647887,0.9577465,0.9295775,0.9225352,0.8098592,0.7957746,0.7816901,0.7746479,0.7676056,0.6901408,0.6830986,0.6760563,0.6338028,0.6267606,0.6126761,0.5915493,0.5070423,0.4929577,0.4788732,0.4577465,0.4507042,0.4366197,0.4295775,0.415493,0.3732394,0.3591549,0
315,0.25,1,1,0.9929577,0.9788732,0.971831,0.9647887,0.9577465,0.9507042,0.9225352,0.9084507,0.9014085,0.8802817,0.8521127,0.8380282,0.8239437,0.8098592,0.7957746,0.7887324,0.6971831,0.584507,0.5774648,0.5352113,0.5211268,0.5140845,0.5,0.4859155,0.4577465,0.4295775,0.07746479,0
316,0.25,1,1,0.9788732,0.9647887,0.9577465,0.943662,0.915493,0.9084507,0.8943662,0.8873239,0.8732394,0.8661972,0.8591549,0.8521127,0.8380282,0.8309859,0.8239437,0.7112676,0.6971831,0.6619718,0.6478873,0.6338028,0.5422535,0.528169,0.5211268,0.4788732,0.3943662,0.3521127,0.01408451,0
317,0.25,1,1,0.9788732,0.9647887,0.9577465,0.9507042,0.8380282,0.8309859,0.8169014,0.8098592,0.7816901,0.7676056,0.7605634,0.7535211,0.7394366,0.7042254,0.6971831,0.6830986,0.6760563,0.6619718,0.6408451,0.6267606,0.6197183,0.6056338,0.5774648,0.443662,0.4295775,0.09859155,0.08450704,0
318,0.25,1,1,0.9929577,0.971831,0.943662,0.9225352,0.915493,0.9084507,0.8732394,0.7605634,0.7535211,0.7394366,0.7253521,0.6338028,0.6267606,0.6197183,0.6056338,0.5915493,0.5774648,0.5633803,0.556338,0.5422535,0.5352113,0.5211268,0.5,0.4859155,0.4507042,0.3661972,0.3521127,0
319,0.25,1,1,0.9859155,0.9788732,0.9647887,0.943662,0.9295775,0.915493,0.9084507,0.9014085,0.8943662,0.8873239,0.8802817,0.8450704,0.8380282,0.7253521,0.7183099,0.7042254,0.6901408,0.6760563,0.6478873,0.6408451,0.5985915,0.4577465,0.443662,0.4295775,0.4225352,0.3943662,0.3380282,0
320,0.25,1,1,0.971831,0.9647887,0.9507042,0.943662,0.9366197,0.9225352,0.9084507,0.8802817,0.8732394,0.7605634,0.7323944,0.7253521,0.6971831,0.6901408,0.6549296,0.6478873,0.6408451,0.6267606,0.6197183,0.6056338,0.5985915,0.5915493,0.5774648,0.4366197,0.4225352,0.4084507,0.3802817,0
321,0.25,1,1,0.9929577,0.9859155,0.9647887,0.9507042,0.9225352,0.915493,0.9014085,0.8943662,0.8802817,0.8732394,0.7605634,0.7464789,0.7183099,0.6830986,0.6690141,0.6478873,0.6338028,0.6267606,0.6126761,0.6056338,0.5985915,0.584507,0.5704225,0.5633803,0.5492958,0.5211268,0.01408451,0
322,0.25,1,1,0.971831,0.9577465,0.9507042,0.9366197,0.9295775,0.9225352,0.915493,0.9084507,0.8873239,0.8802817,0.8732394,0.8591549,0.8521127,0.8380282,0.7253521,0.7183099,0.6830986,0.6408451,0.6267606,0.6197183,0.4788732,0.4647887,0.4507042,0.4366197,0.3591549,0.3450704,0.3309859,0
323,0.25,1,1,0.9859155,0.9647887,0.8521127,0.8450704,0.8169014,0.8098592,0.8028169,0.7887324,0.7605634,0.7323944,0.7253521,0.7183099,0.7042254,0.6901408,0.6830986,0.6760563,0.6619718,0.6549296,0.6408451,0.6267606,0.6197183,0.6126761,0.4647887,0.1267606,0.04225352,0.02816901,0.01408451,0
324,0.25,1,1,0.9366197,0.9295775,0.9014085,0.8873239,0.8732394,0.8450704,0.8309859,0.8169014,0.8098592,0.7957746,0.7887324,0.7816901,0.7746479,0.6619718,0.6408451,0.6267606,0.5774648,0.5704225,0.5633803,0.556338,0.5492958,0.5352113,0.4577465,0.443662,0.4295775,0.09859155,0.01408451,0
325,0.25,1,1,0.9929577,0.9859155,0.9577465,0.943662,0.9225352,0.9014085,0.8943662,0.8873239,0.8802817,0.7676056,0.7605634,0.7464789,0.7323944,0.6901408,0.6830986,0.6760563,0.6619718,0.6549296,0.556338,0.471831,0.4577465,0.4507042,0.4366197,0.4225352,0.4084507,0.3943662,0.3309859,0
326,0.25,1,1,0.9788732,0.971831,0.9647887,0.9507042,0.943662,0.8732394,0.8591549,0.8380282,0.8169014,0.8028169,0.7746479,0.7676056,0.7535211,0.6408451,0.5985915,0.5915493,0.5774648,0.5633803,0.556338,0.5492958,0.5422535,0.528169,0.5,0.471831,0.4577465,0.443662,0.08450704,0
327,0.25,1,1,0.9859155,0.9647887,0.9507042,0.943662,0.9366197,0.9295775,0.9225352,0.8943662,0.8661972,0.8591549,0.8450704,0.7323944,0.7253521,0.7112676,0.7042254,0.6971831,0.6197183,0.6126761,0.5704225,0.5422535,0.528169,0.5140845,0.4647887,0.4507042,0.3661972,0.02816901,0.01408451,0
328,0.25,1,1,0.9859155,0.9647887,0.9577465,0.943662,0.9295775,0.9225352,0.8943662,0.8873239,0.8802817,0.8732394,0.8591549,0.8450704,0.8380282,0.8239437,0.7887324,0.7746479,0.6619718,0.6408451,0.6056338,0.5985915,0.584507,0.4507042,0.443662,0.4295775,0.4225352,0.4084507,0.3943662,0
329,0.25,1,1,0.9929577,0.9647887,0.9577465,0.943662,0.9295775,0.9225352,0.9084507,0.9014085,0.8943662,0.8661972,0.8450704,0.8380282,0.8309859,0.8169014,0.7887324,0.6760563,0.6619718,0.6549296,0.6408451,0.6338028,0.6197183,0.584507,0.5774648,0.5633803,0.5492958,0.528169,0.01408451,0
330,0.25,1,1,0.9859155,0.9788732,0.9647887,0.943662,0.915493,0.8802817,0.8732394,0.8591549,0.8309859,0.8239437,0.8169014,0.7887324,0.7746479,0.7676056,0.7535211,0.6408451,0.6267606,0.6197183,0.6056338,0.5915493,0.5774648,0.5704225,0.556338,0.5422535,0.5352113,0.528169,0.5070423,0
331,0.25,1,1,0.971831,0.9647887,0.943662,0.9295775,0.9225352,0.915493,0.8028169,0.7887324,0.7112676,0.6971831,0.6901408,0.6760563,0.5915493,0.584507,0.5704225,0.5633803,0.5492958,0.5422535,0.528169,0.5211268,0.471831,0.4577465,0.4507042,0.4084507,0.3943662,0.3802817,0.3309859,0
332,0.25,1,1,0.9788732,0.971831,0.943662,0.9295775,0.9084507,0.8943662,0.8873239,0.8169014,0.8098592,0.7816901,0.7746479,0.7535211,0.7464789,0.7253521,0.7042254,0.6901408,0.6830986,0.6760563,0.5633803,0.5492958,0.5352113,0.5,0.4859155,0.4647887,0.4507042,0.4366197,0.08450704,0
333,0.25,1,1,0.9788732,0.971831,0.9577465,0.9366197,0.9295775,0.9014085,0.8732394,0.7605634,0.7535211,0.7464789,0.7323944,0.7253521,0.7112676,0.6971831,0.6901408,0.6760563,0.6619718,0.6549296,0.6478873,0.5492958,0.528169,0.5211268,0.5070423,0.4929577,0.443662,0.4295775,0.3450704,0
334,0.25,1,1,0.9929577,0.9647887,0.9577465,0.8450704,0.8239437,0.8028169,0.7957746,0.7605634,0.7535211,0.7394366,0.7042254,0.6971831,0.6830986,0.6760563,0.6619718,0.6549296,0.6478873,0.6338028,0.6197183,0.6056338,0.5985915,0.584507,0.5774648,0.4366197,0.4225352,0.02816901,0.01408451,0
335,0.25,1,1,0.9859155,0.9647887,0.9577465,0.9295775,0.9084507,0.9014085,0.8943662,0.8802817,0.8732394,0.8591549,0.8521127,0.7394366,0.7253521,0.6971831,0.6901408,0.6760563,0.6690141,0.6549296,0.6478873,0.6408451,0.6267606,0.6126761,0.5915493,0.5704225,0.4295775,0.415493,0.08450704,0
336,0.25,1,1,0.9929577,0.971831,0.9507042,0.943662,0.9295775,0.9014085,0.8943662,0.8873239,0.8098592,0.8028169,0.7957746,0.7887324,0.7816901,0.7676056,0.7605634,0.7112676,0.6971831,0.6830986,0.6690141,0.6619718,0.5492958,0.5352113,0.4929577,0.4788732,0.3943662,0.3802817,0.01408451,0
337,0.25,1,1,0.9859155,0.9788732,0.9647887,0.9507042,0.9295775,0.8169014,0.8098592,0.8028169,0.7957746,0.7887324,0.7746479,0.7676056,0.7605634,0.7323944,0.6971831,0.6830986,0.6760563,0.6619718,0.6478873,0.6126761,0.471831,0.4577465,0.4366197,0.4225352,0.4014085,0.3521127,0.01408451,0
338,0.25,1,1,0.9929577,0.9788732,0.9577465,0.9295775,0.9225352,0.8098592,0.7887324,0.7816901,0.7676056,0.7605634,0.7535211,0.6690141,0.6619718,0.6478873,0.6338028,0.6267606,0.6197183,0.6056338,0.5985915,0.5915493,0.5774648,0.5352113,0.5211268,0.4788732,0.3943662,0.3732394,0.3591549,0
339,0.25,1,1,0.9929577,0.971831,0.9577465,0.9507042,0.9225352,0.9084507,0.9014085,0.8943662,0.8873239,0.8802817,0.8450704,0.8380282,0.8028169,0.7887324,0.7746479,0.7605634,0.7464789,0.7253521,0.7183099,0.7112676,0.6971831,0.584507,0.5774648,0.4084507,0.3591549,0.3450704,0.3309859,0
340,0.25,1,1,0.9929577,0.9647887,0.9507042,0.943662,0.9225352,0.915493,0.8028169,0.7957746,0.7676056,0.7605634,0.7253521,0.7183099,0.7042254,0.6971831,0.6830986,0.6760563,0.6619718,0.6478873,0.6338028,0.6197183,0.6056338,0.5985915,0.584507,0.415493,0.3661972,0.3521127,0.3380282,0
341,0.25,1,1,0.971831,0.9507042,0.943662,0.9366197,0.9295775,0.8591549,0.7464789,0.7394366,0.7112676,0.6971831,0.6901408,0.6478873,0.6408451,0.6267606,0.6197183,0.6056338,0.5985915,0.584507,0.5633803,0.5492958,0.5211268,0.4366197,0.4225352,0.4084507,0.3661972,0.3521127,0.3380282,0
342,0.25,1,1,0.9859155,0.9577465,0.9507042,0.943662,0.9295775,0.915493,0.9084507,0.9014085,0.8732394,0.8661972,0.8591549,0.8239437,0.8169014,0.8028169,0.7887324,0.7816901,0.7676056,0.7535211,0.7464789,0.7394366,0.6267606,0.6126761,0.6056338,0.584507,0.5704225,0.4225352,0.08450704,0
343,0.25,1,1,0.9788732,0.9507042,0.9366197,0.9295775,0.9014085,0.7887324,0.7746479,0.7676056,0.7605634,0.7535211,0.7394366,0.7323944,0.7183099,0.7042254,0.6901408,0.6760563,0.584507,0.5704225,0.5633803,0.5492958,0.4647887,0.4577465,0.4507042,0.4295775,0.415493,0.3732394,0.3591549,0
344,0.25,1,1,0.9929577,0.9788732,0.9577465,0.9295775,0.915493,0.9084507,0.9014085,0.8943662,0.8873239,0.8802817,0.8661972,0.8521127,0.8450704,0.8239437,0.7957746,0.7887324,0.7746479,0.7605634,0.7464789,0.7394366,0.6267606,0.6126761,0.5915493,0.5774648,0.5633803,0.5492958,0.5140845,0
345,0.25,1,1,0.9929577,0.9859155,0.9647887,0.9507042,0.9295775,0.9225352,0.915493,0.9084507,0.8943662,0.8802817,0.8732394,0.7957746,0.7816901,0.7676056,0.7253521,0.6971831,0.6830986,0.6690141,0.556338,0.5492958,0.5352113,0.528169,0.5070423,0.4225352,0.4084507,0.3732394,0.3591549,0
346,0.25,1,1,0.971831,0.9647887,0.9577465,0.943662,0.9225352,0.915493,0.8943662,0.8661972,0.8591549,0.8450704,0.7323944,0.7183099,0.7112676,0.6971831,0.6830986,0.6760563,0.6619718,0.6549296,0.6408451,0.5633803,0.5422535,0.5211268,0.5,0.4788732,0.1126761,0.09859155,0.08450704,0
347,0.25,1,1,0.9929577,0.9647887,0.9577465,0.9507042,0.9295775,0.9014085,0.8943662,0.8873239,0.8802817,0.8732394,0.8591549,0.8169014,0.8028169,0.7887324,0.7816901,0.7746479,0.7605634,0.7535211,0.7183099,0.7112676,0.5985915,0.5140845,0.5,0.443662,0.1126761,0.09859155,0.08450704,0
348,0.25,1,1,0.9929577,0.9859155,0.971831,0.9647887,0.943662,0.9366197,0.9295775,0.915493,0.9014085,0.8943662,0.8661972,0.8591549,0.8450704,0.7323944,0.7183099,0.7112676,0.6690141,0.6549296,0.6478873,0.6338028,0.6267606,0.6126761,0.5985915,0.5915493,0.5633803,0.5492958,0.5140845,0
349,0.25,1,1,0.9859155,0.9788732,0.9507042,0.943662,0.9295775,0.9225352,0.8098592,0.7957746,0.7676056,0.7535211,0.7394366,0.7183099,0.7112676,0.7042254,0.6901408,0.6760563,0.6619718,0.6478873,0.6267606,0.6197183,0.6126761,0.6056338,0.5985915,0.5915493,0.443662,0.3591549,0.3450704,0
350,0.25,1,1,0.9788732,0.9647887,0.9577465,0.943662,0.9225352,0.915493,0.8873239,0.8802817,0.8732394,0.7605634,0.7535211,0.7253521,0.7183099,0.7042254,0.6971831,0.6830986,0.6760563,0.6619718,0.6478873,0.6408451,0.6056338,0.5985915,0.584507,0.5774648,0.5633803,0.5211268,0.5070423,0
351,0.25,1,1,0.971831,0.9507042,0.9366197,0.9295775,0.8169014,0.8028169,0.7957746,0.7887324,0.7746479,0.7676056,0.7605634,0.7464789,0.7394366,0.7323944,0.7183099,0.7112676,0.6971831,0.6830986,0.6760563,0.6338028,0.6197183,0.6056338,0.5985915,0.4788732,0.4647887,0.4295775,0.08450704,0
352,0.25,1,1,0.9788732,0.9647887,0.943662,0.9295775,0.9225352,0.915493,0.9014085,0.8943662,0.8873239,0.8732394,0.8450704,0.8380282,0.8239437,0.8169014,0.7887324,0.6760563,0.6690141,0.6549296,0.6478873,0.6408451,0.6267606,0.6126761,0.5211268,0.4788732,0.4295775,0.3450704,0.3309859,0
353,0.25,1,1,0.9859155,0.9647887,0.9507042,0.943662,0.9366197,0.9225352,0.8098592,0.8028169,0.7746479,0.7676056,0.7605634,0.7535211,0.7394366,0.7042254,0.6901408,0.6760563,0.6619718,0.5774648,0.5633803,0.5492958,0.5422535,0.528169,0.5211268,0.5140845,0.5,0.4225352,0.08450704,0
354,0.25,1,1,0.9859155,0.9788732,0.971831,0.9577465,0.9507042,0.9225352,0.8943662,0.8873239,0.8732394,0.8450704,0.8380282,0.8309859,0.8169014,0.7042254,0.6971831,0.6830986,0.6690141,0.6549296,0.6408451,0.6338028,0.6197183,0.584507,0.5774648,0.5704225,0.3591549,0.02816901,0.01408451,0
355,0.25,1,1,0.9859155,0.9788732,0.971831,0.9647887,0.9507042,0.9225352,0.915493,0.9084507,0.8943662,0.8661972,0.8591549,0.8521127,0.8239437,0.8169014,0.8098592,0.7957746,0.7746479,0.6619718,0.6549296,0.6408451,0.6267606,0.6126761,0.4577465,0.443662,0.1126761,0.09859155,0.08450704,0
356,0.25,1,1,0.9859155,0.9788732,0.9577465,0.9507042,0.9366197,0.9295775,0.9225352,0.9084507,0.8732394,0.8661972,0.8591549,0.8309859,0.8239437,0.8169014,0.8028169,0.6901408,0.6760563,0.6690141,0.6619718,0.6478873,0.5422535,0.5,0.4859155,0.1197183,0.1056338,0.0915493,0.07746479,0
357,0.25,1,1,0.9859155,0.9647887,0.8521127,0.8450704,0.8309859,0.8028169,0.7887324,0.7605634,0.7464789,0.7323944,0.7253521,0.7183099,0.7112676,0.7042254,0.6971831,0.6830986,0.6690141,0.6549296,0.6408451,0.6267606,0.6197183,0.6126761,0.5774648,0.5704225,0.556338,0.02816901,0.01408451,0
358,0.25,1,1,0.8873239,0.8732394,0.8591549,0.8521127,0.8450704,0.8239437,0.8169014,0.7957746,0.7676056,0.7605634,0.7464789,0.7323944,0.6901408,0.6830986,0.6690141,0.6619718,0.6549296,0.5704225,0.556338,0.5492958,0.5352113,0.528169,0.5140845,0.5,0.4859155,0.443662,0.08450704,0
359,0.25,1,1,0.9929577,0.9647887,0.9507042,0.943662,0.9225352,0.9084507,0.8943662,0.7816901,0.7746479,0.7464789,0.7323944,0.7183099,0.7042254,0.6971831,0.6901408,0.6830986,0.6690141,0.6478873,0.6408451,0.6338028,0.6267606,0.6197183,0.6056338,0.443662,0.4295775,0.415493,0.08450704,0
360,0.25,1,1,0.9929577,0.9859155,0.9788732,0.9647887,0.9507042,0.9295775,0.9014085,0.8943662,0.8802817,0.8732394,0.7605634,0.7464789,0.7394366,0.7323944,0.7183099,0.6760563,0.6619718,0.6478873,0.6338028,0.6267606,0.6126761,0.6056338,0.5985915,0.5140845,0.5,0.415493,0.3309859,0
361,0.25,1,1,0.9788732,0.971831,0.9577465,0.943662,0.9366197,0.9225352,0.915493,0.8873239,0.8802817,0.8661972,0.7535211,0.7464789,0.7183099,0.7112676,0.6971831,0.6901408,0.6830986,0.6760563,0.6690141,0.6267606,0.5915493,0.584507,0.5704225,0.556338,0.5492958,0.3943662,0.3661972,0
362,0.25,1,1,0.9788732,0.9647887,0.9577465,0.9366197,0.9225352,0.8943662,0.8802817,0.8732394,0.8661972,0.8521127,0.8450704,0.8309859,0.8028169,0.7957746,0.7816901,0.7746479,0.7605634,0.6690141,0.584507,0.471831,0.4647887,0.4577465,0.4507042,0.415493,0.4014085,0.3873239,0.3309859,0
363,0.25,1,1,0.9929577,0.971831,0.9647887,0.943662,0.915493,0.9084507,0.8802817,0.8661972,0.7535211,0.7394366,0.7253521,0.7183099,0.7112676,0.6971831,0.6901408,0.6830986,0.6690141,0.6549296,0.6197183,0.6056338,0.5985915,0.584507,0.5774648,0.5704225,0.5633803,0.5492958,0.3309859,0
364,0.25,1,1,0.9929577,0.9788732,0.915493,0.9084507,0.8943662,0.8591549,0.8450704,0.8169014,0.8028169,0.7816901,0.7746479,0.7605634,0.6478873,0.6408451,0.6197183,0.6126761,0.5633803,0.556338,0.5422535,0.4647887,0.4577465,0.4507042,0.4366197,0.4295775,0.4225352,0.4014085,0.3309859,0
365,0.25,1,1,0.9929577,0.9859155,0.9577465,0.943662,0.9225352,0.915493,0.9014085,0.8732394,0.8521127,0.8450704,0.8309859,0.7183099,0.7112676,0.7042254,0.6971831,0.6901408,0.6760563,0.6619718,0.6549296,0.6408451,0.6267606,0.6056338,0.5704225,0.556338,0.5211268,0.5070423,0.01408451,0
366,0.25,1,1,0.9788732,0.9647887,0.9577465,0.9507042,0.943662,0.9366197,0.8239437,0.8098592,0.8028169,0.7253521,0.7112676,0.6830986,0.6760563,0.6619718,0.6478873,0.6338028,0.6197183,0.6056338,0.5704225,0.5492958,0.5422535,0.528169,0.5211268,0.5070423,0.4788732,0.415493,0.08450704,0
367,0.25,1,1,0.9929577,0.971831,0.9577465,0.9295775,0.9225352,0.9084507,0.8943662,0.8873239,0.8732394,0.8591549,0.8521127,0.8169014,0.8098592,0.8028169,0.7957746,0.7887324,0.7746479,0.6619718,0.6549296,0.6478873,0.6408451,0.6267606,0.6197183,0.5492958,0.5352113,0.09859155,0.01408451,0
368,0.25,1,1,0.9929577,0.9788732,0.971831,0.9647887,0.9507042,0.9295775,0.9014085,0.8732394,0.8521127,0.8450704,0.8309859,0.8239437,0.8169014,0.7676056,0.7605634,0.7535211,0.7464789,0.6338028,0.6267606,0.6126761,0.6056338,0.5915493,0.5633803,0.5492958,0.5352113,0.3450704,0.3309859,0
369,0.25,1,1,0.9929577,0.9788732,0.9647887,0.943662,0.9366197,0.9225352,0.915493,0.9084507,0.8732394,0.8450704,0.8380282,0.8309859,0.8169014,0.8098592,0.7957746,0.7887324,0.7816901,0.7676056,0.7535211,0.7112676,0.5985915,0.4507042,0.4225352,0.3732394,0.04225352,0.02816901,0.01408451,0
370,0.25,1,1,0.9929577,0.9788732,0.9577465,0.9507042,0.943662,0.9366197,0.9084507,0.7957746,0.7605634,0.7323944,0.7183099,0.7112676,0.6760563,0.6690141,0.6549296,0.6478873,0.6338028,0.6267606,0.6197183,0.6126761,0.5985915,0.584507,0.5633803,0.5492958,0.5352113,0.5211268,0.5070423,0
371,0.25,1,1,0.9788732,0.9577465,0.9295775,0.9225352,0.9084507,0.9014085,0.8873239,0.8591549,0.8450704,0.7323944,0.6971831,0.6830986,0.6760563,0.6690141,0.6619718,0.6549296,0.6408451,0.6267606,0.6126761,0.6056338,0.5985915,0.5774648,0.3873239,0.3732394,0.3591549,0.3450704,0.01408451,0
372,0.25,1,1,0.9788732,0.9647887,0.9577465,0.9295775,0.9014085,0.8943662,0.8873239,0.8802817,0.8732394,0.7605634,0.6901408,0.6760563,0.6619718,0.6549296,0.6408451,0.6267606,0.6126761,0.6056338,0.5915493,0.584507,0.5352113,0.528169,0.5070423,0.4929577,0.4295775,0.09859155,0.01408451,0
373,0.25,1,1,0.8873239,0.8732394,0.8591549,0.8380282,0.8309859,0.8239437,0.7957746,0.7676056,0.7605634,0.7535211,0.7464789,0.7394366,0.7112676,0.6971831,0.6901408,0.6830986,0.6760563,0.6619718,0.6478873,0.6338028,0.6197183,0.6056338,0.584507,0.5492958,0.5352113,0.5211268,0.01408451,0
374,0.25,1,1,0.9788732,0.943662,0.9295775,0.915493,0.9084507,0.8802817,0.8732394,0.8591549,0.8450704,0.8309859,0.8239437,0.8169014,0.8098592,0.8028169,0.7676056,0.6197183,0.6056338,0.4929577,0.4859155,0.471831,0.4647887,0.4577465,0.4507042,0.415493,0.4014085,0.3661972,0.3521127,0
375,0.25,1,1,0.9788732,0.971831,0.943662,0.9366197,0.9295775,0.8169014,0.7816901,0.7746479,0.6901408,0.6830986,0.6549296,0.6478873,0.6338028,0.6197183,0.6126761,0.5985915,0.584507,0.5774648,0.5633803,0.5352113,0.5070423,0.4929577,0.1408451,0.1267606,0.1126761,0.09859155,0.01408451,0
376,0.25,1,1,0.9859155,0.9788732,0.9507042,0.9366197,0.9225352,0.915493,0.8943662,0.8732394,0.8661972,0.7535211,0.7394366,0.7323944,0.7253521,0.7183099,0.7112676,0.7042254,0.6901408,0.6830986,0.6056338,0.5915493,0.584507,0.5352113,0.4859155,0.471831,0.4295775,0.09859155,0.08450704,0
377,0.25,1,1,0.9929577,0.9859155,0.8732394,0.8661972,0.8591549,0.8450704,0.8309859,0.8028169,0.7816901,0.7535211,0.7394366,0.7112676,0.7042254,0.6901408,0.6830986,0.6690141,0.6619718,0.6549296,0.6408451,0.6338028,0.6197183,0.6056338,0.5985915,0.584507,0.4647887,0.4225352,0.08450704,0
378,0.25,1,1,0.9788732,0.971831,0.9507042,0.9225352,0.9084507,0.9014085,0.8943662,0.8802817,0.8521127,0.8450704,0.8380282,0.7253521,0.7112676,0.6760563,0.6619718,0.6478873,0.6408451,0.6267606,0.6126761,0.6056338,0.5985915,0.584507,0.5704225,0.556338,0.3943662,0.3732394,0.3309859,0
379,0.25,1,1,0.9929577,0.9859155,0.9577465,0.9366197,0.9225352,0.9084507,0.8943662,0.8873239,0.8732394,0.8661972,0.7887324,0.6760563,0.6690141,0.6549296,0.6478873,0.6408451,0.5915493,0.584507,0.5774648,0.5633803,0.5492958,0.5352113,0.5140845,0.4295775,0.4014085,0.3873239,0.01408451,0
380,0.25,1,1,0.8873239,0.8591549,0.8450704,0.8309859,0.8169014,0.7957746,0.7887324,0.7816901,0.7746479,0.7394366,0.7253521,0.7183099,0.7112676,0.6971831,0.6830986,0.5492958,0.5352113,0.4929577,0.4788732,0.4577465,0.4507042,0.443662,0.4366197,0.4295775,0.415493,0.4084507,0.3309859,0
381,0.25,1,1,0.9929577,0.9647887,0.9507042,0.943662,0.9366197,0.9295775,0.915493,0.9084507,0.8943662,0.8802817,0.8732394,0.8521127,0.8450704,0.8380282,0.8028169,0.7887324,0.6760563,0.6549296,0.5633803,0.556338,0.5422535,0.528169,0.5211268,0.5,0.4507042,0.09859155,0.01408451,0
382,0.25,1,1,0.8873239,0.8732394,0.8591549,0.8309859,0.8098592,0.7957746,0.7816901,0.7676056,0.7535211,0.7464789,0.7394366,0.7323944,0.7253521,0.7183099,0.6338028,0.5492958,0.5070423,0.5,0.4929577,0.4788732,0.4647887,0.4507042,0.443662,0.4366197,0.4225352,0.3873239,0.3732394,0
383,0.25,1,1,0.9788732,0.9507042,0.9366197,0.9295775,0.9084507,0.9014085,0.8873239,0.8802817,0.8661972,0.8591549,0.8450704,0.8380282,0.8309859,0.8239437,0.8169014,0.7816901,0.7676056,0.7605634,0.7464789,0.7323944,0.7253521,0.7112676,0.6901408,0.5774648,0.5422535,0.5352113,0.528169,0
384,0.25,1,1,0.971831,0.9577465,0.9507042,0.8380282,0.8309859,0.8028169,0.7816901,0.7676056,0.7605634,0.7535211,0.7394366,0.7253521,0.7183099,0.7042254,0.6197183,0.6056338,0.5915493,0.5704225,0.556338,0.5492958,0.5422535,0.528169,0.5,0.4859155,0.443662,0.09859155,0.01408451,0
385,0.25,1,1,0.9929577,0.9647887,0.9577465,0.9366197,0.9295775,0.9225352,0.9084507,0.9014085,0.8873239,0.8732394,0.7605634,0.7535211,0.7323944,0.7253521,0.7112676,0.6760563,0.6690141,0.6267606,0.6126761,0.471831,0.4577465,0.4507042,0.443662,0.4295775,0.415493,0.3943662,0.3309859,0
386,0.25,1,1,0.9929577,0.8802817,0.8591549,0.8521127,0.8380282,0.8309859,0.8028169,0.7746479,0.7676056,0.7535211,0.7464789,0.7253521,0.7183099,0.6338028,0.6197183,0.6056338,0.5915493,0.584507,0.5704225,0.5492958,0.5211268,0.5070423,0.4929577,0.4507042,0.4366197,0.09859155,0.01408451,0
387,0.25,1,1,0.9929577,0.9859155,0.9647887,0.9507042,0.943662,0.9225352,0.8098592,0.8028169,0.7887324,0.7746479,0.7605634,0.7323944,0.7253521,0.7112676,0.6971831,0.6690141,0.6619718,0.6549296,0.6408451,0.6338028,0.5985915,0.5915493,0.5774648,0.5633803,0.4084507,0.3732394,0.3309859,0
388,0.25,1,1,0.9929577,0.9788732,0.9577465,0.8450704,0.8380282,0.8309859,0.8169014,0.8098592,0.7957746,0.7816901,0.7746479,0.6971831,0.6690141,0.6619718,0.6549296,0.6408451,0.6267606,0.6197183,0.6126761,0.5985915,0.5492958,0.5211268,0.5070423,0.4929577,0.443662,0.09859155,0.08450704,0
389,0.25,1,1,0.9929577,0.971831,0.9647887,0.9366197,0.9084507,0.9014085,0.8943662,0.8661972,0.7887324,0.7746479,0.7676056,0.6549296,0.6408451,0.6338028,0.6197183,0.6056338,0.584507,0.5774648,0.5633803,0.5492958,0.5352113,0.5211268,0.4647887,0.4507042,0.4366197,0.09859155,0.08450704,0
390,0.25,1,1,0.9929577,0.971831,0.943662,0.9295775,0.915493,0.9084507,0.9014085,0.7887324,0.7816901,0.7676056,0.7535211,0.7464789,0.7323944,0.7253521,0.7183099,0.7112676,0.7042254,0.6619718,0.6408451,0.6267606,0.6197183,0.6126761,0.5985915,0.4788732,0.4295775,0.415493,0.08450704,0
