SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34,Prop35,Prop36,Prop37,Prop38,Prop39,Prop40,Prop41
227,0.25,0,1,0.9883041,0.9824561,0.9649123,0.9532164,0.9356725,0.9122807,0.9005848,0.8830409,0.871345,0.8362573,0.8245614,0.7368421,0.6432749,0.6315789,0.6023392,0.5497076,0.5380117,0.5204678,0.5087719,0.497076,0.4853801,0.4444444,0.3918129,0.3684211,0.3274854,0.3099415,0.2923977,0.2865497,0.2690058,0.251462,0.2339181,0.2046784,0.1988304,0.1637427,0.1052632,0.07602339,0.07017544,0.05847953,0.04093567,0.02923977,0
228,0.25,0,1,0.9883041,0.9473684,0.9298246,0.9239766,0.9181287,0.8888889,0.877193,0.871345,0.8654971,0.8538012,0.8187135,0.7894737,0.7309942,0.7192982,0.7017544,0.6725146,0.6549708,0.5204678,0.4853801,0.4678363,0.4561404,0.4210526,0.4093567,0.4035088,0.3918129,0.3567251,0.2748538,0.2631579,0.2280702,0.2105263,0.1988304,0.1695906,0.1461988,0.1169591,0.0994152,0.08187135,0.05847953,0.04678363,0.02339181,0.01754386,0
229,0.25,0,1,0.994152,0.9298246,0.9064327,0.8888889,0.8654971,0.8596491,0.8421053,0.8070175,0.7894737,0.7777778,0.7719298,0.7660819,0.7602339,0.7426901,0.7251462,0.7017544,0.6900585,0.6783626,0.6432749,0.5964912,0.5730994,0.5380117,0.5263158,0.5146199,0.4678363,0.4269006,0.4152047,0.4035088,0.380117,0.3684211,0.3567251,0.3450292,0.3333333,0.2982456,0.1637427,0.122807,0.1052632,0.04678363,0.02923977,0.01754386,0
230,0.25,0,1,0.9883041,0.9824561,0.9707602,0.9649123,0.9590643,0.9532164,0.9356725,0.9298246,0.9181287,0.8947368,0.8421053,0.8304094,0.7777778,0.7660819,0.748538,0.7134503,0.6959064,0.6842105,0.6725146,0.6608187,0.6549708,0.6374269,0.625731,0.5906433,0.5730994,0.5497076,0.5263158,0.4853801,0.4678363,0.4619883,0.4502924,0.4269006,0.3333333,0.3157895,0.2807018,0.1461988,0.1052632,0.07017544,0.05263158,0.04093567,0.01754386
231,0.25,0,1,0.9883041,0.9766082,0.9532164,0.9473684,0.9122807,0.9005848,0.8888889,0.877193,0.871345,0.8538012,0.8304094,0.7894737,0.7602339,0.7368421,0.7309942,0.7192982,0.7076023,0.6959064,0.6900585,0.6783626,0.5964912,0.5614035,0.4444444,0.3684211,0.3567251,0.3333333,0.3040936,0.2923977,0.2631579,0.2573099,0.2397661,0.2222222,0.2163743,0.1988304,0.1871345,0.1754386,0.1169591,0.0994152,0.09356725,0.02339181,0
232,0.25,0,1,0.9590643,0.9415205,0.9298246,0.9181287,0.9064327,0.8947368,0.8888889,0.871345,0.8596491,0.8538012,0.8421053,0.8304094,0.8128655,0.7894737,0.7602339,0.6608187,0.6315789,0.6081871,0.5614035,0.5263158,0.5087719,0.4561404,0.4385965,0.4269006,0.4152047,0.4035088,0.3684211,0.3625731,0.3391813,0.3157895,0.3040936,0.2982456,0.2690058,0.251462,0.2397661,0.2339181,0.2222222,0.2105263,0.128655,0.0877193,0
233,0.25,0,1,0.9883041,0.9824561,0.9707602,0.9649123,0.9473684,0.9239766,0.9122807,0.8947368,0.8654971,0.7953216,0.7836257,0.754386,0.7426901,0.6959064,0.6783626,0.6549708,0.6374269,0.6023392,0.5847953,0.5789474,0.5730994,0.5614035,0.5263158,0.5146199,0.497076,0.4853801,0.4736842,0.4502924,0.4385965,0.4093567,0.3684211,0.3508772,0.3274854,0.3216374,0.2865497,0.251462,0.2397661,0.2280702,0.2222222,0.09356725,0
234,0.25,0,1,0.9298246,0.9122807,0.8947368,0.871345,0.8654971,0.8421053,0.8304094,0.8128655,0.8011696,0.7953216,0.7660819,0.7309942,0.6783626,0.6549708,0.6432749,0.625731,0.619883,0.5847953,0.5730994,0.5497076,0.5321637,0.5146199,0.4912281,0.4678363,0.4619883,0.4561404,0.4385965,0.4210526,0.374269,0.3333333,0.3216374,0.2923977,0.2339181,0.1461988,0.1345029,0.122807,0.0877193,0.04093567,0.02923977,0.02339181,0
235,0.25,0,1,0.994152,0.9181287,0.877193,0.8421053,0.8011696,0.7777778,0.754386,0.7251462,0.7134503,0.7017544,0.6959064,0.6842105,0.6725146,0.6549708,0.6491228,0.6023392,0.5321637,0.5204678,0.5087719,0.4853801,0.4678363,0.4269006,0.3918129,0.3684211,0.3157895,0.2807018,0.2690058,0.2573099,0.1988304,0.1871345,0.1695906,0.1520468,0.1111111,0.1052632,0.09356725,0.08187135,0.04678363,0.03508772,0.02923977,0.01754386,0
236,0.25,0,1,0.9824561,0.9122807,0.8947368,0.8888889,0.8830409,0.877193,0.8654971,0.8479532,0.8304094,0.8187135,0.7894737,0.7719298,0.754386,0.7368421,0.7192982,0.7076023,0.6900585,0.6725146,0.6608187,0.625731,0.619883,0.6081871,0.5789474,0.5321637,0.5204678,0.497076,0.4385965,0.4035088,0.374269,0.3157895,0.2807018,0.1929825,0.1578947,0.1461988,0.1111111,0.07602339,0.06432749,0.04093567,0.03508772,0.01169591,0
237,0.25,0,1,0.9883041,0.9707602,0.9590643,0.9415205,0.9298246,0.8888889,0.877193,0.8479532,0.8245614,0.7894737,0.7719298,0.7602339,0.748538,0.7134503,0.7076023,0.6959064,0.6783626,0.5555556,0.5263158,0.4795322,0.4736842,0.380117,0.374269,0.3625731,0.3508772,0.3391813,0.3274854,0.3157895,0.3040936,0.251462,0.2222222,0.1871345,0.1345029,0.1169591,0.1052632,0.09356725,0.07602339,0.07017544,0.04678363,0.02339181,0
238,0.25,0,1,0.9883041,0.9239766,0.9181287,0.9064327,0.877193,0.8538012,0.8362573,0.8187135,0.7894737,0.7134503,0.6842105,0.6725146,0.6549708,0.625731,0.6140351,0.5672515,0.5497076,0.5380117,0.5321637,0.497076,0.4912281,0.4795322,0.4678363,0.4444444,0.4327485,0.4210526,0.3976608,0.3333333,0.3040936,0.2923977,0.251462,0.2397661,0.2222222,0.2046784,0.1812865,0.1637427,0.1403509,0.128655,0.1169591,0.08187135,0
239,0.25,0,1,0.994152,0.9824561,0.9707602,0.9590643,0.9473684,0.9239766,0.9005848,0.8947368,0.8128655,0.8070175,0.7953216,0.7777778,0.7660819,0.7368421,0.7017544,0.6432749,0.6081871,0.5964912,0.5789474,0.5672515,0.5614035,0.5438596,0.5263158,0.5146199,0.502924,0.4912281,0.4561404,0.4444444,0.4210526,0.4035088,0.2748538,0.2339181,0.1871345,0.1520468,0.1403509,0.0994152,0.0877193,0.08187135,0.07602339,0.05847953,0
240,0.25,0,1,0.9883041,0.9824561,0.9649123,0.9532164,0.9415205,0.9298246,0.9064327,0.8187135,0.8070175,0.7836257,0.7719298,0.7660819,0.7368421,0.7251462,0.7017544,0.6959064,0.6842105,0.6783626,0.6315789,0.625731,0.6081871,0.5555556,0.5380117,0.5321637,0.4327485,0.3976608,0.3625731,0.3450292,0.3333333,0.3099415,0.2397661,0.2222222,0.1871345,0.1754386,0.1578947,0.1169591,0.08187135,0.07602339,0.04678363,0.02339181,0
241,0.25,0,1,0.9649123,0.9473684,0.9415205,0.9298246,0.9064327,0.871345,0.8479532,0.8245614,0.8187135,0.8070175,0.7368421,0.7134503,0.6842105,0.6783626,0.6491228,0.6315789,0.619883,0.5964912,0.5847953,0.5730994,0.5321637,0.4795322,0.4678363,0.4210526,0.4035088,0.380117,0.374269,0.3625731,0.3274854,0.3040936,0.2865497,0.2690058,0.245614,0.2339181,0.2222222,0.0877193,0.05263158,0.02923977,0.01754386,0.01169591,0
242,0.25,0,1,0.994152,0.9707602,0.9239766,0.9064327,0.8947368,0.8596491,0.8479532,0.8362573,0.8304094,0.8245614,0.8070175,0.8011696,0.7894737,0.7719298,0.754386,0.7192982,0.7134503,0.6959064,0.6783626,0.6549708,0.6315789,0.5614035,0.5497076,0.5321637,0.5146199,0.4912281,0.4795322,0.4736842,0.4619883,0.4035088,0.380117,0.3274854,0.2865497,0.1461988,0.1111111,0.1052632,0.0994152,0.07602339,0.06432749,0.02923977,0.01754386
243,0.25,0,1,0.9356725,0.9239766,0.9064327,0.877193,0.8654971,0.8538012,0.8421053,0.8362573,0.8245614,0.7836257,0.7660819,0.754386,0.748538,0.7368421,0.6783626,0.6491228,0.6140351,0.6023392,0.5906433,0.5555556,0.5497076,0.5321637,0.5204678,0.502924,0.4561404,0.4327485,0.4210526,0.4093567,0.380117,0.3567251,0.3508772,0.3274854,0.3099415,0.2982456,0.2923977,0.2573099,0.2280702,0.2163743,0.1812865,0.05847953,0
244,0.25,0,1,0.994152,0.9824561,0.9590643,0.9181287,0.9005848,0.8888889,0.8830409,0.8187135,0.8128655,0.8011696,0.7836257,0.7660819,0.754386,0.7251462,0.7192982,0.6140351,0.5438596,0.5321637,0.5204678,0.502924,0.4912281,0.4678363,0.4385965,0.4327485,0.4210526,0.3625731,0.3333333,0.2923977,0.2807018,0.2690058,0.251462,0.2105263,0.1988304,0.1812865,0.1695906,0.1403509,0.1345029,0.0994152,0.08187135,0.05847953,0
245,0.25,0,1,0.994152,0.9298246,0.9239766,0.9064327,0.8947368,0.8596491,0.8304094,0.8128655,0.8011696,0.7836257,0.7602339,0.7309942,0.7134503,0.7076023,0.6959064,0.6666667,0.6432749,0.6315789,0.619883,0.6023392,0.5906433,0.5555556,0.5321637,0.5087719,0.4444444,0.4093567,0.380117,0.3684211,0.3567251,0.3391813,0.3274854,0.3099415,0.2982456,0.2807018,0.2631579,0.2397661,0.2339181,0.2105263,0.06432749,0.005847953,0
246,0.25,0,1,0.9883041,0.9766082,0.9064327,0.8830409,0.877193,0.8654971,0.8187135,0.748538,0.7368421,0.7134503,0.6959064,0.6666667,0.6432749,0.6374269,0.6140351,0.6081871,0.5906433,0.5672515,0.5497076,0.5263158,0.4678363,0.4561404,0.4152047,0.380117,0.3333333,0.3157895,0.2982456,0.2865497,0.251462,0.2222222,0.2046784,0.1988304,0.1812865,0.1695906,0.1578947,0.122807,0.1111111,0.0994152,0.05847953,0.03508772,0
247,0.25,0,1,0.9824561,0.9707602,0.9649123,0.9356725,0.8654971,0.8421053,0.8245614,0.8128655,0.8011696,0.7953216,0.7192982,0.6959064,0.6432749,0.625731,0.5964912,0.5789474,0.5730994,0.5555556,0.5380117,0.5204678,0.4853801,0.4269006,0.3859649,0.374269,0.3625731,0.3508772,0.3216374,0.2923977,0.2807018,0.2690058,0.2339181,0.1988304,0.1637427,0.1578947,0.0877193,0.08187135,0.07017544,0.04093567,0.03508772,0.01169591,0
248,0.25,0,1,0.994152,0.9883041,0.9707602,0.9590643,0.9298246,0.9122807,0.871345,0.8596491,0.8479532,0.8070175,0.7894737,0.7660819,0.7309942,0.7251462,0.7134503,0.6959064,0.6900585,0.6725146,0.6374269,0.6023392,0.5906433,0.5555556,0.5438596,0.5263158,0.502924,0.4912281,0.4795322,0.4678363,0.4502924,0.4444444,0.3567251,0.3274854,0.2923977,0.2807018,0.2573099,0.245614,0.2280702,0.2163743,0.09356725,0.05847953,0
249,0.25,0,1,0.9883041,0.9766082,0.9707602,0.9473684,0.9298246,0.9239766,0.877193,0.8596491,0.8479532,0.8362573,0.8304094,0.8245614,0.7894737,0.7660819,0.748538,0.7309942,0.7017544,0.6900585,0.5964912,0.5555556,0.5497076,0.5204678,0.5087719,0.497076,0.4912281,0.4795322,0.4678363,0.4561404,0.4269006,0.4035088,0.3918129,0.3508772,0.3391813,0.3274854,0.3099415,0.251462,0.2397661,0.1754386,0.0877193,0.07602339,0.02339181
250,0.25,0,1,0.9298246,0.9122807,0.8888889,0.871345,0.8654971,0.8538012,0.8187135,0.8011696,0.7894737,0.7836257,0.748538,0.7251462,0.7076023,0.6900585,0.6666667,0.6549708,0.6432749,0.619883,0.6081871,0.5847953,0.5730994,0.5614035,0.4619883,0.4502924,0.4385965,0.4327485,0.4035088,0.3567251,0.3274854,0.2748538,0.2573099,0.2105263,0.1988304,0.1871345,0.1637427,0.1461988,0.1111111,0.09356725,0.07602339,0.005847953,0
251,0.25,0,1,0.9883041,0.9766082,0.9707602,0.9064327,0.9005848,0.8888889,0.8538012,0.8421053,0.8304094,0.8187135,0.7836257,0.748538,0.7426901,0.7251462,0.6959064,0.6783626,0.6491228,0.625731,0.619883,0.6081871,0.5906433,0.5730994,0.5614035,0.5497076,0.5438596,0.5146199,0.4795322,0.4502924,0.4385965,0.4269006,0.4035088,0.3918129,0.3216374,0.3099415,0.3040936,0.2748538,0.2280702,0.09356725,0.05263158,0.01754386,0
252,0.25,0,1,0.9649123,0.9415205,0.9298246,0.9239766,0.9122807,0.9005848,0.8830409,0.877193,0.8654971,0.7953216,0.7836257,0.748538,0.6549708,0.6081871,0.5964912,0.5789474,0.5438596,0.4853801,0.4736842,0.4619883,0.4502924,0.4152047,0.4035088,0.3391813,0.3333333,0.3216374,0.3099415,0.251462,0.2222222,0.2046784,0.1988304,0.1871345,0.1754386,0.1695906,0.1578947,0.1403509,0.1345029,0.1111111,0.0994152,0.06432749,0.02339181
253,0.25,0,1,0.9707602,0.9649123,0.9473684,0.8830409,0.877193,0.8654971,0.8479532,0.7953216,0.7192982,0.6959064,0.6491228,0.6315789,0.619883,0.5906433,0.5672515,0.5263158,0.5146199,0.502924,0.4795322,0.4502924,0.4444444,0.4327485,0.4152047,0.3976608,0.3684211,0.3099415,0.2982456,0.2865497,0.2748538,0.2631579,0.251462,0.2397661,0.2163743,0.1812865,0.122807,0.1111111,0.06432749,0.02339181,0.01754386,0.005847953,0
254,0.25,0,1,0.9883041,0.9649123,0.8888889,0.8479532,0.8421053,0.8245614,0.8128655,0.8011696,0.7836257,0.7602339,0.7076023,0.6959064,0.6666667,0.6315789,0.6081871,0.5847953,0.5321637,0.5204678,0.5087719,0.4502924,0.4210526,0.3450292,0.3333333,0.3216374,0.2807018,0.245614,0.2339181,0.2222222,0.2163743,0.2105263,0.2046784,0.1871345,0.1520468,0.128655,0.1052632,0.07017544,0.05847953,0.04678363,0.04093567,0.02339181,0.005847953
255,0.25,0,1,0.994152,0.9649123,0.9473684,0.9122807,0.8888889,0.877193,0.8596491,0.8362573,0.7836257,0.7719298,0.7602339,0.754386,0.7426901,0.7251462,0.7134503,0.7017544,0.6900585,0.6842105,0.6725146,0.6549708,0.6491228,0.625731,0.6140351,0.6081871,0.5730994,0.5497076,0.4210526,0.3918129,0.3391813,0.3157895,0.2923977,0.2748538,0.2631579,0.1520468,0.1403509,0.07602339,0.05263158,0.04093567,0.02923977,0.01754386,0
256,0.25,0,1,0.994152,0.9707602,0.9532164,0.9356725,0.9064327,0.8888889,0.877193,0.8654971,0.8421053,0.7660819,0.7368421,0.7134503,0.6783626,0.6608187,0.6315789,0.6140351,0.6023392,0.5847953,0.502924,0.497076,0.4736842,0.4152047,0.4093567,0.3859649,0.3333333,0.3216374,0.3099415,0.2982456,0.2397661,0.2222222,0.1871345,0.1520468,0.1111111,0.0994152,0.07602339,0.06432749,0.05263158,0.04678363,0.02339181,0.01169591,0
257,0.25,0,1,0.994152,0.9298246,0.9122807,0.8947368,0.8830409,0.877193,0.8479532,0.8304094,0.8070175,0.8011696,0.7894737,0.754386,0.7134503,0.7017544,0.6900585,0.6725146,0.625731,0.6140351,0.6023392,0.5964912,0.5672515,0.5497076,0.5087719,0.4678363,0.4561404,0.4444444,0.4269006,0.4152047,0.374269,0.3567251,0.3391813,0.3333333,0.3099415,0.2748538,0.2280702,0.1052632,0.07602339,0.04093567,0.02923977,0.01754386,0
258,0.25,0,1,0.9707602,0.9590643,0.9473684,0.9415205,0.9298246,0.9181287,0.9122807,0.877193,0.8654971,0.8421053,0.8362573,0.8245614,0.8128655,0.8011696,0.7953216,0.7777778,0.7602339,0.6725146,0.6549708,0.6491228,0.6315789,0.6140351,0.5847953,0.5789474,0.5204678,0.502924,0.4912281,0.4678363,0.4619883,0.374269,0.3567251,0.3391813,0.3216374,0.3040936,0.2865497,0.2397661,0.1812865,0.1461988,0.1169591,0.05847953,0.02339181
259,0.25,0,1,0.994152,0.9473684,0.9356725,0.9239766,0.9122807,0.9064327,0.8304094,0.7836257,0.7660819,0.7368421,0.7251462,0.7192982,0.7076023,0.6842105,0.6725146,0.6608187,0.6549708,0.6315789,0.5847953,0.5614035,0.5438596,0.5204678,0.5087719,0.497076,0.4736842,0.4444444,0.4327485,0.3976608,0.3918129,0.3508772,0.3391813,0.3274854,0.245614,0.2105263,0.1754386,0.1637427,0.122807,0.0994152,0.04093567,0.005847953,0
260,0.25,0,1,0.9766082,0.9590643,0.9473684,0.9298246,0.9181287,0.9122807,0.9064327,0.9005848,0.8245614,0.8128655,0.8011696,0.7836257,0.7426901,0.7309942,0.7251462,0.7134503,0.6842105,0.6725146,0.6549708,0.6315789,0.625731,0.619883,0.6081871,0.5906433,0.5789474,0.5614035,0.5263158,0.4619883,0.4327485,0.4210526,0.3859649,0.3450292,0.3099415,0.2923977,0.2807018,0.2163743,0.2046784,0.07602339,0.05263158,0.02923977,0.01754386
261,0.25,0,1,0.9824561,0.9590643,0.9473684,0.9122807,0.8187135,0.7660819,0.7192982,0.7017544,0.6900585,0.6666667,0.6549708,0.6491228,0.6374269,0.619883,0.5555556,0.502924,0.497076,0.4853801,0.4736842,0.4385965,0.4093567,0.4035088,0.380117,0.3508772,0.3450292,0.3099415,0.3040936,0.2865497,0.2690058,0.2397661,0.2280702,0.1520468,0.1403509,0.1052632,0.0877193,0.07017544,0.05263158,0.03508772,0.02339181,0.01169591,0
262,0.25,0,1,0.994152,0.9883041,0.9824561,0.9415205,0.9298246,0.9181287,0.9064327,0.8947368,0.8830409,0.871345,0.8596491,0.8538012,0.8362573,0.7660819,0.7368421,0.7192982,0.7134503,0.7017544,0.6081871,0.5555556,0.5263158,0.5087719,0.4678363,0.4327485,0.4093567,0.3918129,0.3508772,0.3157895,0.2865497,0.2573099,0.2222222,0.1578947,0.1403509,0.122807,0.1052632,0.09356725,0.07017544,0.04093567,0.02923977,0.005847953,0
263,0.25,0,1,0.9824561,0.9707602,0.9415205,0.9181287,0.8888889,0.871345,0.8654971,0.8596491,0.8362573,0.8245614,0.8128655,0.8011696,0.7894737,0.7836257,0.7719298,0.754386,0.748538,0.7368421,0.6959064,0.6608187,0.6549708,0.6432749,0.6374269,0.5789474,0.5672515,0.5555556,0.5497076,0.5380117,0.502924,0.4795322,0.4561404,0.3976608,0.3859649,0.374269,0.2807018,0.251462,0.2163743,0.06432749,0.03508772,0.01754386,0
264,0.25,0,1,0.9883041,0.9707602,0.9532164,0.9473684,0.9415205,0.9298246,0.9005848,0.8654971,0.8538012,0.8304094,0.8245614,0.8070175,0.7836257,0.754386,0.7368421,0.7134503,0.6608187,0.6491228,0.6315789,0.625731,0.619883,0.6081871,0.5906433,0.4912281,0.4444444,0.4269006,0.4152047,0.3333333,0.3216374,0.2982456,0.2807018,0.251462,0.1988304,0.1754386,0.1695906,0.0994152,0.0877193,0.07602339,0.04678363,0.04093567,0.01754386
265,0.25,0,1,0.994152,0.9824561,0.9766082,0.9005848,0.8654971,0.8362573,0.7660819,0.7368421,0.7192982,0.7076023,0.6900585,0.6666667,0.6432749,0.6140351,0.6023392,0.5964912,0.5497076,0.5438596,0.5087719,0.4736842,0.4619883,0.4327485,0.4269006,0.3567251,0.3216374,0.2807018,0.2573099,0.245614,0.2339181,0.2163743,0.2105263,0.1871345,0.1754386,0.1695906,0.1520468,0.1169591,0.1052632,0.07602339,0.01754386,0.005847953,0
266,0.25,0,1,0.9766082,0.9532164,0.9415205,0.9298246,0.9064327,0.8888889,0.877193,0.8538012,0.8304094,0.8187135,0.8128655,0.8070175,0.8011696,0.7894737,0.7777778,0.7309942,0.7134503,0.6842105,0.6432749,0.5497076,0.497076,0.4736842,0.4561404,0.4444444,0.4269006,0.4093567,0.3684211,0.3508772,0.3274854,0.3216374,0.2631579,0.1871345,0.1637427,0.1520468,0.1169591,0.1111111,0.0994152,0.08187135,0.03508772,0.01754386,0
267,0.25,0,1,0.9356725,0.9064327,0.8596491,0.8421053,0.8245614,0.7894737,0.7719298,0.7602339,0.748538,0.7192982,0.7076023,0.7017544,0.6959064,0.6842105,0.6608187,0.625731,0.6081871,0.5847953,0.5672515,0.5497076,0.5380117,0.5263158,0.502924,0.3625731,0.3274854,0.3099415,0.2631579,0.251462,0.2280702,0.2222222,0.2105263,0.1520468,0.1461988,0.1111111,0.0994152,0.0877193,0.07602339,0.05847953,0.04093567,0.02923977,0.01754386
268,0.25,0,1,0.9883041,0.9824561,0.9590643,0.9415205,0.9239766,0.9181287,0.9064327,0.8830409,0.8654971,0.8421053,0.8128655,0.7953216,0.7251462,0.7017544,0.6023392,0.5380117,0.497076,0.4853801,0.4736842,0.4502924,0.4035088,0.380117,0.3684211,0.3333333,0.3216374,0.3157895,0.3040936,0.2631579,0.251462,0.2163743,0.2046784,0.1929825,0.1812865,0.1111111,0.06432749,0.04678363,0.04093567,0.03508772,0.02339181,0.01169591,0
269,0.25,0,1,0.9883041,0.9766082,0.9532164,0.9298246,0.9005848,0.8830409,0.871345,0.8304094,0.8187135,0.8070175,0.7251462,0.6725146,0.6608187,0.6432749,0.619883,0.6081871,0.5964912,0.5730994,0.5380117,0.5321637,0.5087719,0.497076,0.4736842,0.4561404,0.4444444,0.4210526,0.4093567,0.3976608,0.3450292,0.3333333,0.2865497,0.1988304,0.1812865,0.1637427,0.128655,0.1169591,0.09356725,0.07602339,0.04678363,0.005847953,0
270,0.25,0,1,0.9824561,0.9707602,0.9649123,0.9590643,0.9473684,0.877193,0.8538012,0.8479532,0.8245614,0.8070175,0.7309942,0.7251462,0.6959064,0.6666667,0.6374269,0.6081871,0.5789474,0.5497076,0.5380117,0.4795322,0.4561404,0.3976608,0.3859649,0.374269,0.3567251,0.3450292,0.3216374,0.2982456,0.2222222,0.2046784,0.1871345,0.1754386,0.1637427,0.128655,0.07017544,0.05847953,0.04678363,0.04093567,0.02923977,0.01169591,0
271,0.25,0,1,0.9707602,0.9473684,0.9298246,0.8654971,0.8596491,0.8479532,0.8421053,0.748538,0.7251462,0.7017544,0.6842105,0.6725146,0.6608187,0.6374269,0.625731,0.6023392,0.5964912,0.5847953,0.5438596,0.5380117,0.5204678,0.5087719,0.4912281,0.4795322,0.4678363,0.4152047,0.3859649,0.3508772,0.3157895,0.2982456,0.2631579,0.2397661,0.2046784,0.1929825,0.1754386,0.1111111,0.0994152,0.08187135,0.04678363,0.04093567,0.01754386
272,0.25,0,1,0.994152,0.9824561,0.9122807,0.8888889,0.8654971,0.8596491,0.8538012,0.8421053,0.8128655,0.7894737,0.7719298,0.7660819,0.7426901,0.7076023,0.7017544,0.6842105,0.6725146,0.6549708,0.6374269,0.619883,0.5847953,0.5614035,0.5263158,0.497076,0.4853801,0.4736842,0.4619883,0.4035088,0.3918129,0.380117,0.3625731,0.3216374,0.3157895,0.251462,0.1871345,0.1695906,0.1520468,0.1345029,0.1111111,0.02339181,0
273,0.25,0,1,0.9883041,0.9707602,0.9649123,0.9590643,0.9473684,0.9298246,0.9181287,0.877193,0.8479532,0.8245614,0.7894737,0.748538,0.7368421,0.7251462,0.7134503,0.6959064,0.6900585,0.6842105,0.6725146,0.625731,0.6023392,0.5730994,0.4385965,0.4210526,0.4093567,0.3976608,0.380117,0.3684211,0.3567251,0.3391813,0.3216374,0.2923977,0.2339181,0.1520468,0.128655,0.0994152,0.0877193,0.05847953,0.05263158,0.04093567,0
274,0.25,0,1,0.9883041,0.9707602,0.9356725,0.9298246,0.8888889,0.8830409,0.871345,0.8538012,0.8304094,0.8245614,0.8011696,0.7719298,0.7602339,0.7368421,0.7309942,0.7192982,0.6959064,0.6783626,0.6725146,0.6608187,0.6374269,0.619883,0.5964912,0.5614035,0.5438596,0.5087719,0.497076,0.4853801,0.4736842,0.4619883,0.4502924,0.4269006,0.3976608,0.380117,0.3099415,0.3040936,0.2982456,0.2807018,0.1812865,0.1520468,0.02339181
275,0.25,0,1,0.9766082,0.9707602,0.9590643,0.9415205,0.9181287,0.8479532,0.8245614,0.8128655,0.7894737,0.7426901,0.7192982,0.7134503,0.7017544,0.6842105,0.6491228,0.619883,0.5847953,0.5730994,0.5614035,0.5497076,0.5146199,0.4795322,0.4619883,0.4444444,0.4385965,0.4327485,0.380117,0.3567251,0.3450292,0.3391813,0.3040936,0.2923977,0.2807018,0.2046784,0.1695906,0.1578947,0.1345029,0.1052632,0.01754386,0.005847953,0
276,0.25,0,1,0.994152,0.9883041,0.9766082,0.9005848,0.871345,0.8538012,0.8421053,0.8187135,0.8011696,0.7777778,0.7660819,0.7134503,0.7076023,0.6900585,0.6725146,0.6666667,0.6315789,0.619883,0.6140351,0.5321637,0.5146199,0.502924,0.497076,0.4853801,0.4736842,0.4327485,0.4152047,0.4093567,0.374269,0.3625731,0.3274854,0.3099415,0.251462,0.2397661,0.2105263,0.1578947,0.1403509,0.128655,0.07602339,0.04093567,0.01754386
277,0.25,0,1,0.9707602,0.9473684,0.9415205,0.8888889,0.877193,0.871345,0.8654971,0.8538012,0.8421053,0.8304094,0.8128655,0.8011696,0.7894737,0.7777778,0.7719298,0.754386,0.748538,0.7309942,0.7192982,0.6608187,0.6491228,0.6374269,0.6140351,0.5380117,0.502924,0.497076,0.4795322,0.4561404,0.4502924,0.4210526,0.3684211,0.3508772,0.3216374,0.2748538,0.2573099,0.245614,0.2222222,0.0877193,0.05263158,0.04093567,0.01754386
278,0.25,0,1,0.994152,0.9824561,0.9649123,0.9181287,0.9064327,0.8304094,0.8011696,0.7894737,0.7602339,0.7426901,0.7134503,0.6783626,0.6666667,0.6432749,0.6374269,0.625731,0.6140351,0.5906433,0.5789474,0.5672515,0.5438596,0.5087719,0.497076,0.4912281,0.4795322,0.4502924,0.4210526,0.3625731,0.3333333,0.3274854,0.2631579,0.2280702,0.2163743,0.2046784,0.1812865,0.1637427,0.1578947,0.07017544,0.05847953,0.04093567,0
279,0.25,0,1,0.994152,0.9649123,0.9473684,0.9239766,0.8888889,0.871345,0.8596491,0.8421053,0.8304094,0.8128655,0.8070175,0.7894737,0.7660819,0.754386,0.7426901,0.7309942,0.6725146,0.6608187,0.6491228,0.6315789,0.5497076,0.5438596,0.4912281,0.4853801,0.3625731,0.3333333,0.2982456,0.2865497,0.2807018,0.2748538,0.2573099,0.245614,0.2163743,0.1695906,0.1345029,0.0994152,0.0877193,0.07017544,0.04093567,0.01169591,0
280,0.25,0,1,0.9824561,0.9766082,0.9707602,0.9649123,0.9532164,0.9473684,0.9415205,0.9239766,0.9064327,0.8538012,0.8421053,0.8304094,0.754386,0.7251462,0.7076023,0.7017544,0.6608187,0.6491228,0.6432749,0.6315789,0.6081871,0.6023392,0.5847953,0.5730994,0.5497076,0.5321637,0.4853801,0.4678363,0.4502924,0.4385965,0.4035088,0.3684211,0.3567251,0.3333333,0.3157895,0.2807018,0.1578947,0.1169591,0.08187135,0.05847953,0
