SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10
306,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
307,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
308,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6410256,0.5384615,0
309,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
310,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.4358974,0
311,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.6666667,0.5897436,0.5641026,0.5384615,0
312,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.5384615,0
313,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7692308,0.7435897,0.6923077,0.6666667,0.5384615,0
314,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
315,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
316,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.5384615,0
317,0.25,1,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7692308,0.7179487,0.6410256,0.6153846,0.5641026,0
318,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.8205128,0.7692308,0.6923077,0.6410256,0.5384615,0
319,0.25,1,1,0.974359,0.9230769,0.8974359,0.8205128,0.7692308,0.7179487,0.6666667,0.5384615,0.4358974,0
320,0.25,1,1,0.9230769,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
321,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
322,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.5384615,0.4358974,0
323,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.7692308,0.7179487,0.6923077,0.6410256,0.5384615,0
324,0.25,1,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.6410256,0.6153846,0.5384615,0
325,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.6666667,0.5897436,0.5641026,0.4358974,0
326,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.5384615,0
327,0.25,1,1,0.9487179,0.9230769,0.8461538,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
328,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
329,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.6410256,0.5384615,0
330,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.6666667,0.6410256,0.5384615,0
331,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6410256,0.5384615,0
332,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7692308,0.7435897,0.6666667,0.5384615,0
333,0.25,1,1,0.974359,0.9230769,0.8461538,0.8205128,0.7948718,0.7435897,0.6923077,0.5641026,0.4358974,0
334,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.5384615,0
335,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
336,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
337,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.5641026,0.5384615,0
338,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.6666667,0.6410256,0.5384615,0
339,0.25,1,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
340,0.25,1,1,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.7179487,0.6666667,0.6153846,0.5384615,0
341,0.25,1,1,0.9487179,0.8717949,0.8461538,0.8205128,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
342,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
343,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.7948718,0.7435897,0.6666667,0.6410256,0.5384615,0
344,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.7435897,0.6666667,0.6410256,0
345,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.7435897,0.6666667,0.5384615,0
346,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.5641026,0.4358974,0
347,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
348,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
349,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.5384615,0
350,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.7179487,0.6666667,0.6410256,0.5384615,0
351,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.7179487,0.6666667,0.5641026,0.4358974,0
352,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.6410256,0.5384615,0
353,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.5384615,0.4358974,0
354,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
355,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.7435897,0.6666667,0.5384615,0
356,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.5897436,0.5384615,0.4358974,0
357,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
358,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
359,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.5384615,0.4358974,0
360,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
361,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.7435897,0.6666667,0.6410256,0.5384615,0
362,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7179487,0.6666667,0.5897436,0.5641026,0.4358974,0
363,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.5641026,0.4358974,0
364,0.25,1,1,0.974359,0.9487179,0.8205128,0.7692308,0.7179487,0.6666667,0.6410256,0.5641026,0.5384615,0
365,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
366,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.5641026,0.4358974,0
367,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
368,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
369,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
370,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.7435897,0.7179487,0.07692308,0
371,0.25,1,1,0.9487179,0.9230769,0.8974359,0.7692308,0.7435897,0.6153846,0.5641026,0.5128205,0.07692308,0
372,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.8205128,0.7435897,0.6923077,0.6666667,0.6410256,0
373,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.6410256,0.5128205,0.4358974,0
374,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.6666667,0.5897436,0.5641026,0.5384615,0
375,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.5897436,0.5384615,0.4358974,0
376,0.25,1,1,0.974359,0.8974359,0.8461538,0.7948718,0.7692308,0.7435897,0.6923077,0.5641026,0.5384615,0
377,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.7692308,0.6410256,0.5897436,0.5641026,0.5384615,0
378,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.7435897,0.6923077,0.6410256,0.5384615,0
379,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8717949,0.8205128,0.7435897,0.6923077,0.6666667,0.5384615,0
380,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.6923077,0.6666667,0.5384615,0
381,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.6410256,0.5384615,0
382,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.7435897,0.6666667,0.6410256,0
383,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
384,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.6410256,0.5897436,0.5384615,0.4358974,0
385,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.6666667,0.5897436,0.5384615,0.4358974,0
386,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.6666667,0.5384615,0.4358974,0
387,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8205128,0.6923077,0.6410256,0.6153846,0.4871795,0.4358974,0
388,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.5384615,0
389,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.5384615,0
390,0.25,1,1,0.974359,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.7435897,0.6666667,0.6410256,0
391,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.5641026,0.5384615,0
392,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.6666667,0.5384615,0.4358974,0
393,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6410256,0
394,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
395,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
396,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.7179487,0.6410256,0.5897436,0.5384615,0.4358974,0
397,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6410256,0.5384615,0
398,0.25,1,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
399,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
400,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.7179487,0.5897436,0.5384615,0.4358974,0
401,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
402,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
403,0.25,1,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
404,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7692308,0.7435897,0.6666667,0.5384615,0
405,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.6410256,0.5384615,0
406,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
407,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7435897,0.7179487,0.6410256,0.5384615,0
408,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.7179487,0.6666667,0.6410256,0.5384615,0
409,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.8205128,0.7692308,0.7435897,0.6666667,0.5384615,0
410,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.6410256,0.5384615,0
411,0.25,1,1,0.9487179,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.5384615,0
412,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.6923077,0.6153846,0.5897436,0
413,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.6923077,0.6666667,0.5384615,0.4358974,0
414,0.25,1,1,0.974359,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6923077,0.6666667,0.5384615,0
415,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
416,0.25,1,1,0.974359,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.7435897,0.6666667,0.5384615,0
417,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6410256,0.5384615,0
418,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.6923077,0.6666667,0.6410256,0.5384615,0
419,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.6410256,0
420,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7692308,0.7179487,0.5897436,0.5641026,0.5384615,0
421,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
422,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.5641026,0.5384615,0
423,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.5384615,0
424,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
425,0.25,1,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
426,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.5897436,0.5641026,0.4358974,0
427,0.25,1,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
428,0.25,1,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.7435897,0.6666667,0.5384615,0
429,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
430,0.25,1,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.6923077,0.6410256,0.5384615,0
431,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.5384615,0
432,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6923077,0.6410256,0.5384615,0
433,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.5897436,0.5641026,0.4358974,0
434,0.25,1,1,0.9230769,0.8717949,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
435,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.6410256,0.5384615,0
436,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
437,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6923077,0.6153846,0.5384615,0
438,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.6923077,0.6666667,0.6410256,0.5384615,0
439,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.5641026,0.5384615,0
440,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8717949,0.8205128,0.7692308,0.6923077,0.6666667,0.5384615,0
441,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.5384615,0
442,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.5897436,0.5641026,0.5384615,0
443,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.5384615,0
444,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6410256,0.5641026,0.5384615,0
445,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
446,0.25,1,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
447,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
448,0.25,1,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.6410256,0.5384615,0
449,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.6923077,0.5641026,0.4358974,0
450,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
451,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.7435897,0.6666667,0.6410256,0
452,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6923077,0.6666667,0.6153846,0.5384615,0
453,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.7435897,0.6153846,0.5384615,0
454,0.25,1,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
455,0.25,1,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
456,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.5897436,0.5641026,0.4358974,0
457,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7435897,0.6923077,0.5641026,0.5384615,0
458,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7692308,0.6923077,0.6666667,0.6410256,0
459,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.7948718,0.7435897,0.6666667,0.5384615,0.4358974,0
460,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.6410256,0
461,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.5384615,0
462,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7692308,0.7179487,0.5897436,0.5641026,0.5384615,0
463,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.8205128,0.7948718,0.7692308,0.7179487,0.6410256,0
464,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7692308,0.7179487,0.6923077,0.6666667,0.5384615,0
465,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.7179487,0.6666667,0.5641026,0.4358974,0
466,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
467,0.25,1,1,0.974359,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.7179487,0.6410256,0.5384615,0
468,0.25,1,1,0.974359,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.7179487,0.6410256,0.5384615,0
469,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8205128,0.7692308,0.7435897,0.6923077,0.6666667,0.5384615,0
470,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.7435897,0.6923077,0.6666667,0.5384615,0
471,0.25,1,1,0.9230769,0.8974359,0.8461538,0.8205128,0.7692308,0.6410256,0.5897436,0.5384615,0.4358974,0
472,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7435897,0.6923077,0.6666667,0.5384615,0
473,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.5384615,0.4358974,0
474,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6410256,0.5384615,0
475,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.7435897,0.6666667,0.6410256,0
476,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
477,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.6666667,0.6153846,0.5384615,0.4358974,0
478,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.5641026,0.5384615,0
479,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.8205128,0.7435897,0.6153846,0.4871795,0.4358974,0
480,0.25,1,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.6666667,0.6153846,0.5384615,0
481,0.25,1,1,0.974359,0.9487179,0.9230769,0.8717949,0.8205128,0.7435897,0.6923077,0.6153846,0.5897436,0
482,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7692308,0.7179487,0.5897436,0.5641026,0.4358974,0
483,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.6923077,0.6410256,0.5384615,0
484,0.25,1,1,0.9230769,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.6923077,0.6410256,0.5384615,0
485,0.25,1,1,0.9487179,0.9230769,0.8461538,0.8205128,0.7692308,0.7179487,0.5897436,0.5641026,0.5384615,0
486,0.25,1,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
487,0.25,1,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.5897436,0.5641026,0.4358974,0
488,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.6923077,0.6666667,0.5384615,0.4358974,0
489,0.25,1,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0
490,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.7179487,0.6923077,0.6666667,0.6410256,0
491,0.25,1,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7435897,0.7179487,0.5897436,0.5641026,0.4358974,0
492,0.25,1,1,0.9487179,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.5897436,0.5384615,0.4358974,0
493,0.25,1,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7692308,0.7179487,0.6923077,0.5641026,0.4358974,0
494,0.25,1,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7435897,0.7179487,0.6923077,0.5641026,0.4358974,0
495,0.25,1,1,0.974359,0.9230769,0.8461538,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
496,0.25,1,1,0.974359,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.6923077,0.6666667,0.5384615,0
497,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.8205128,0.7692308,0.7435897,0.6666667,0.5384615,0
498,0.25,1,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7692308,0.6923077,0.6666667,0.5384615,0
499,0.25,1,1,0.9487179,0.9230769,0.8974359,0.8717949,0.8205128,0.7435897,0.6923077,0.6666667,0.5384615,0
500,0.25,1,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7179487,0.6923077,0.6666667,0.6410256,0
1,0.5,0,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7692308,0.7179487,0.5897436,0.5384615,0.1538462,0
2,0.5,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.5641026,0.4358974,0.3846154,0
3,0.5,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.5897436,0.5384615,0.3846154,0
4,0.5,0,1,0.9487179,0.8974359,0.8461538,0.7435897,0.7179487,0.6410256,0.5897436,0.4358974,0.05128205,0
5,0.5,0,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.6923077,0.5897436,0.5384615,0.3846154,0
6,0.5,0,1,0.9487179,0.8974359,0.7948718,0.7435897,0.6923077,0.6153846,0.5641026,0.4102564,0.3846154,0
7,0.5,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.7179487,0.5897436,0.5384615,0.3846154,0
8,0.5,0,1,0.9487179,0.8974359,0.7435897,0.7179487,0.6666667,0.5897436,0.5641026,0.4358974,0.3846154,0
9,0.5,0,1,0.9487179,0.9230769,0.8717949,0.7435897,0.6666667,0.2820513,0.2307692,0.2051282,0.05128205,0
10,0.5,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7179487,0.6666667,0.5897436,0.2051282,0.1538462,0
11,0.5,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.7179487,0.5897436,0.2051282,0.05128205,0
12,0.5,0,1,0.9487179,0.9230769,0.7948718,0.7435897,0.7179487,0.6666667,0.6153846,0.5384615,0.1538462,0
13,0.5,0,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0.3846154,0
14,0.5,0,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.6410256,0.4871795,0.4358974,0.05128205,0
15,0.5,0,1,0.9487179,0.8461538,0.7948718,0.7179487,0.6666667,0.6153846,0.5641026,0.5384615,0.3846154,0
16,0.5,0,1,0.8974359,0.8461538,0.7948718,0.6410256,0.5897436,0.5641026,0.5128205,0.4358974,0.05128205,0
