SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15
142,0.25,0.5,1,0.8311688,0.7662338,0.7402597,0.6883117,0.6753247,0.6363636,0.6103896,0.5454545,0.4935065,0.4675325,0.4285714,0.4155844,0.2727273,0.2467532,0
143,0.25,0.5,1,0.974026,0.8051948,0.7402597,0.7012987,0.6623377,0.6103896,0.5324675,0.5064935,0.4935065,0.3246753,0.2857143,0.1818182,0.1558442,0.1298701,0
144,0.25,0.5,1,0.974026,0.9090909,0.8961039,0.7272727,0.6753247,0.6103896,0.5714286,0.5584416,0.5324675,0.4155844,0.2987013,0.2597403,0.2077922,0.02597403,0
145,0.25,0.5,1,0.9480519,0.8831169,0.8181818,0.7922078,0.7142857,0.5454545,0.5194805,0.4805195,0.4675325,0.4155844,0.3896104,0.3636364,0.1948052,0.02597403,0
146,0.25,0.5,1,0.8311688,0.8181818,0.7532468,0.7272727,0.6753247,0.6493506,0.6103896,0.5064935,0.4805195,0.3376623,0.2207792,0.1688312,0.1168831,0.09090909,0
147,0.25,0.5,1,0.9090909,0.8831169,0.7922078,0.7532468,0.6753247,0.6493506,0.4805195,0.4545455,0.4415584,0.3896104,0.3636364,0.2207792,0.1948052,0.1168831,0
148,0.25,0.5,1,0.974026,0.8961039,0.8441558,0.7792208,0.6103896,0.5974026,0.5584416,0.5194805,0.4155844,0.4025974,0.2207792,0.1948052,0.1688312,0.1428571,0
149,0.25,0.5,1,0.8311688,0.8051948,0.7662338,0.7012987,0.6493506,0.5844156,0.5324675,0.5194805,0.4935065,0.3506494,0.3376623,0.2727273,0.2467532,0.1948052,0
150,0.25,0.5,1,0.974026,0.8831169,0.8311688,0.7922078,0.7792208,0.7532468,0.5844156,0.5194805,0.5064935,0.3896104,0.3636364,0.1948052,0.1688312,0.02597403,0
151,0.25,0.5,1,0.974026,0.9090909,0.8701299,0.7012987,0.6883117,0.6233766,0.5714286,0.5584416,0.5454545,0.3636364,0.3506494,0.3246753,0.2987013,0.02597403,0
152,0.25,0.5,1,0.974026,0.9220779,0.7532468,0.6883117,0.6493506,0.5844156,0.5324675,0.5194805,0.4935065,0.4805195,0.4675325,0.4415584,0.3636364,0.02597403,0
153,0.25,0.5,1,0.9220779,0.7532468,0.7012987,0.6753247,0.6363636,0.5714286,0.5064935,0.4935065,0.4545455,0.4285714,0.4025974,0.3766234,0.3636364,0.1558442,0
154,0.25,0.5,1,0.9220779,0.8701299,0.8441558,0.6753247,0.6363636,0.6233766,0.5454545,0.4935065,0.4675325,0.4415584,0.4285714,0.4155844,0.1948052,0.02597403,0
155,0.25,0.5,1,0.961039,0.8961039,0.7272727,0.7012987,0.6493506,0.6233766,0.5714286,0.5454545,0.4935065,0.4805195,0.4545455,0.4285714,0.4155844,0.1688312,0
156,0.25,0.5,1,0.974026,0.9220779,0.8571429,0.8181818,0.7532468,0.5844156,0.5064935,0.4805195,0.4545455,0.4285714,0.4155844,0.3896104,0.1428571,0.1038961,0
157,0.25,0.5,1,0.8311688,0.8051948,0.7662338,0.7012987,0.6363636,0.6233766,0.4935065,0.4675325,0.4025974,0.3506494,0.2987013,0.2727273,0.1948052,0.02597403,0
158,0.25,0.5,1,0.9350649,0.7662338,0.7142857,0.6883117,0.6233766,0.6103896,0.5844156,0.5714286,0.5324675,0.4025974,0.3506494,0.2597403,0.2077922,0.1818182,0
159,0.25,0.5,1,0.974026,0.9090909,0.8441558,0.6753247,0.6363636,0.6103896,0.5584416,0.5454545,0.5194805,0.5064935,0.4415584,0.4025974,0.1948052,0.1688312,0
160,0.25,0.5,1,0.9350649,0.8961039,0.8701299,0.8181818,0.6493506,0.5714286,0.5454545,0.5324675,0.5194805,0.5064935,0.4805195,0.3896104,0.3766234,0.3246753,0
161,0.25,0.5,1,0.974026,0.9090909,0.7402597,0.6883117,0.6493506,0.6103896,0.5194805,0.4675325,0.4415584,0.2727273,0.2077922,0.1558442,0.1298701,0.1038961,0
162,0.25,0.5,1,0.9350649,0.9090909,0.8831169,0.8311688,0.7922078,0.6233766,0.6103896,0.5844156,0.5714286,0.4675325,0.4155844,0.3766234,0.2077922,0.02597403,0
163,0.25,0.5,1,0.8311688,0.8051948,0.7662338,0.7012987,0.6493506,0.6363636,0.6233766,0.5454545,0.5324675,0.4805195,0.4025974,0.3766234,0.1688312,0.1428571,0
164,0.25,0.5,1,0.9350649,0.9220779,0.7532468,0.7272727,0.7142857,0.6493506,0.6103896,0.5584416,0.5064935,0.3376623,0.2857143,0.2207792,0.05194805,0.02597403,0
165,0.25,0.5,1,0.9480519,0.9090909,0.8831169,0.7142857,0.6493506,0.5844156,0.5714286,0.4805195,0.4675325,0.4415584,0.3896104,0.2207792,0.1948052,0.1038961,0
166,0.25,0.5,1,0.9350649,0.7662338,0.7402597,0.7272727,0.6883117,0.6363636,0.5714286,0.5584416,0.4415584,0.3376623,0.3116883,0.2207792,0.1948052,0.1428571,0
167,0.25,0.5,1,0.9350649,0.7662338,0.7402597,0.6883117,0.6363636,0.5584416,0.5194805,0.5064935,0.4675325,0.4415584,0.4155844,0.4025974,0.3766234,0.1818182,0
168,0.25,0.5,1,0.9480519,0.9090909,0.8441558,0.8311688,0.8051948,0.7272727,0.7142857,0.5454545,0.5324675,0.4545455,0.4155844,0.2207792,0.1948052,0.1688312,0
169,0.25,0.5,1,0.8311688,0.8051948,0.7662338,0.7142857,0.6883117,0.6753247,0.6103896,0.5454545,0.5324675,0.4025974,0.2467532,0.2077922,0.1688312,0.02597403,0
170,0.25,0.5,1,0.974026,0.8051948,0.7402597,0.6883117,0.6363636,0.5974026,0.5844156,0.5584416,0.5454545,0.4675325,0.4545455,0.4285714,0.2207792,0.1948052,0
171,0.25,0.5,1,0.9350649,0.7662338,0.7142857,0.6753247,0.6493506,0.5844156,0.5714286,0.5194805,0.4935065,0.4285714,0.4025974,0.3896104,0.3766234,0.3246753,0
172,0.25,0.5,1,0.9350649,0.8701299,0.8441558,0.6753247,0.6623377,0.6233766,0.5974026,0.5454545,0.4285714,0.4025974,0.3896104,0.2337662,0.2077922,0.1168831,0
173,0.25,0.5,1,0.987013,0.8181818,0.7792208,0.7012987,0.6363636,0.6103896,0.5584416,0.5324675,0.5064935,0.4935065,0.4285714,0.2987013,0.2337662,0.02597403,0
174,0.25,0.5,1,0.8311688,0.7402597,0.7142857,0.6493506,0.5974026,0.5714286,0.5324675,0.4545455,0.3506494,0.3116883,0.2987013,0.2727273,0.1948052,0.02597403,0
175,0.25,0.5,1,0.974026,0.8051948,0.7662338,0.7402597,0.6753247,0.6103896,0.5324675,0.4805195,0.4545455,0.2727273,0.2467532,0.2337662,0.2077922,0.1818182,0
176,0.25,0.5,1,0.974026,0.9220779,0.8701299,0.8311688,0.6623377,0.5974026,0.4415584,0.4285714,0.4025974,0.3896104,0.3116883,0.2077922,0.05194805,0.02597403,0
177,0.25,0.5,1,0.8311688,0.8051948,0.7402597,0.7012987,0.6363636,0.6233766,0.5454545,0.5064935,0.4545455,0.3896104,0.3506494,0.3116883,0.05194805,0.02597403,0
178,0.25,0.5,1,0.961039,0.7922078,0.7402597,0.6753247,0.6493506,0.6363636,0.5714286,0.5454545,0.5194805,0.4545455,0.3246753,0.2987013,0.2077922,0.1298701,0
179,0.25,0.5,1,0.974026,0.9090909,0.8441558,0.8051948,0.6363636,0.6103896,0.5584416,0.4285714,0.3506494,0.3246753,0.2597403,0.2337662,0.2077922,0.1298701,0
180,0.25,0.5,1,0.9220779,0.8571429,0.6883117,0.6623377,0.6233766,0.5974026,0.5844156,0.5194805,0.4675325,0.3506494,0.2467532,0.2207792,0.1688312,0.1428571,0
181,0.25,0.5,1,0.974026,0.961039,0.9090909,0.8311688,0.7922078,0.6233766,0.5584416,0.5324675,0.4675325,0.4415584,0.4285714,0.4155844,0.1948052,0.1688312,0
182,0.25,0.5,1,0.8311688,0.8051948,0.7272727,0.6753247,0.6363636,0.5714286,0.4935065,0.4675325,0.4545455,0.4285714,0.4155844,0.4025974,0.05194805,0.02597403,0
183,0.25,0.5,1,0.974026,0.8961039,0.8311688,0.8181818,0.6493506,0.5974026,0.4935065,0.4545455,0.4155844,0.4025974,0.3766234,0.2207792,0.1948052,0.1558442,0
184,0.25,0.5,1,0.961039,0.8961039,0.8701299,0.8051948,0.7922078,0.6233766,0.5714286,0.5324675,0.5064935,0.4805195,0.4675325,0.3376623,0.2597403,0.2207792,0
185,0.25,0.5,1,0.8311688,0.8181818,0.7922078,0.7792208,0.7012987,0.6623377,0.5974026,0.5454545,0.5064935,0.4805195,0.3896104,0.3636364,0.2207792,0.02597403,0
186,0.25,0.5,1,0.974026,0.8051948,0.7272727,0.6753247,0.6363636,0.5714286,0.5584416,0.5454545,0.5064935,0.4415584,0.4155844,0.3116883,0.2207792,0.1948052,0
187,0.25,0.5,1,0.9220779,0.8961039,0.8571429,0.8441558,0.6753247,0.6103896,0.5974026,0.5454545,0.5194805,0.4935065,0.4025974,0.2727273,0.2467532,0.2077922,0
188,0.25,0.5,1,0.9480519,0.7792208,0.7012987,0.6753247,0.6363636,0.6233766,0.5584416,0.4675325,0.4415584,0.4285714,0.4025974,0.3896104,0.3376623,0.3116883,0
189,0.25,0.5,1,0.9350649,0.8571429,0.8051948,0.7662338,0.7402597,0.6363636,0.6103896,0.4415584,0.4025974,0.3896104,0.3506494,0.3246753,0.3116883,0.2857143,0
190,0.25,0.5,1,0.9350649,0.9220779,0.8961039,0.8571429,0.7922078,0.6233766,0.5324675,0.4805195,0.4675325,0.4415584,0.4155844,0.3766234,0.3506494,0.3116883,0
191,0.25,0.5,1,0.9090909,0.8701299,0.7012987,0.6753247,0.6103896,0.5974026,0.5454545,0.5194805,0.4545455,0.4155844,0.4025974,0.2727273,0.1168831,0.02597403,0
192,0.25,0.5,1,0.9350649,0.8831169,0.7142857,0.6883117,0.6753247,0.6363636,0.6233766,0.5584416,0.4675325,0.4545455,0.4285714,0.2857143,0.1818182,0.02597403,0
193,0.25,0.5,1,0.987013,0.9350649,0.9090909,0.7402597,0.7012987,0.6363636,0.6233766,0.5714286,0.5584416,0.5324675,0.5194805,0.5064935,0.3766234,0.02597403,0
194,0.25,0.5,1,0.8311688,0.7792208,0.7532468,0.6883117,0.6363636,0.6233766,0.5844156,0.5714286,0.4285714,0.3506494,0.2337662,0.1948052,0.1688312,0.02597403,0
195,0.25,0.5,1,0.974026,0.8051948,0.7402597,0.7272727,0.6753247,0.5974026,0.5584416,0.5324675,0.5194805,0.4415584,0.3896104,0.2597403,0.2337662,0.2077922,0
196,0.25,0.5,1,0.8311688,0.8051948,0.7662338,0.7012987,0.6493506,0.5844156,0.5714286,0.5584416,0.5324675,0.4805195,0.4675325,0.4415584,0.3246753,0.1688312,0
197,0.25,0.5,1,0.974026,0.9220779,0.7532468,0.7272727,0.6623377,0.6233766,0.5454545,0.5324675,0.4545455,0.3116883,0.2467532,0.2207792,0.1948052,0.1298701,0
198,0.25,0.5,1,0.8311688,0.8051948,0.7402597,0.7272727,0.6883117,0.6233766,0.6103896,0.5584416,0.4415584,0.3766234,0.3506494,0.1948052,0.1688312,0.1428571,0
199,0.25,0.5,1,0.8311688,0.7662338,0.7272727,0.6493506,0.5974026,0.5714286,0.5454545,0.4675325,0.4545455,0.4415584,0.4025974,0.3506494,0.2077922,0.02597403,0
200,0.25,0.5,1,0.974026,0.8051948,0.7272727,0.7012987,0.6493506,0.5844156,0.5454545,0.5194805,0.5064935,0.3766234,0.3636364,0.2857143,0.2597403,0.1948052,0
201,0.25,0.5,1,0.9350649,0.9090909,0.8961039,0.7272727,0.6753247,0.5974026,0.5584416,0.5454545,0.4935065,0.4675325,0.4285714,0.2337662,0.2077922,0.02597403,0
202,0.25,0.5,1,0.8311688,0.8051948,0.7532468,0.6883117,0.6103896,0.5324675,0.4935065,0.4675325,0.3506494,0.3116883,0.2987013,0.2207792,0.1298701,0.1038961,0
203,0.25,0.5,1,0.974026,0.9220779,0.7532468,0.7142857,0.7012987,0.6363636,0.6103896,0.5454545,0.5194805,0.3376623,0.3116883,0.2987013,0.2857143,0.1558442,0
204,0.25,0.5,1,0.974026,0.8961039,0.8831169,0.8311688,0.8181818,0.7402597,0.7012987,0.5324675,0.4415584,0.4285714,0.2727273,0.2467532,0.2207792,0.1558442,0
205,0.25,0.5,1,0.974026,0.8051948,0.7532468,0.6883117,0.6623377,0.5974026,0.5584416,0.5194805,0.4545455,0.4285714,0.4025974,0.3766234,0.3636364,0.2077922,0
206,0.25,0.5,1,0.974026,0.961039,0.8831169,0.8441558,0.7792208,0.7272727,0.5584416,0.5324675,0.5194805,0.4675325,0.4415584,0.4155844,0.2467532,0.02597403,0
207,0.25,0.5,1,0.961039,0.9350649,0.8571429,0.8441558,0.6753247,0.6233766,0.5584416,0.4675325,0.3896104,0.3636364,0.3376623,0.2987013,0.1688312,0.1428571,0
208,0.25,0.5,1,0.974026,0.8961039,0.8831169,0.8181818,0.7662338,0.5974026,0.5844156,0.4805195,0.4415584,0.4025974,0.3766234,0.2987013,0.2727273,0.02597403,0
209,0.25,0.5,1,0.8311688,0.8181818,0.7922078,0.7272727,0.7012987,0.6623377,0.5844156,0.5324675,0.4025974,0.3896104,0.2727273,0.2337662,0.2077922,0.02597403,0
210,0.25,0.5,1,0.9350649,0.8441558,0.8181818,0.7792208,0.7272727,0.5584416,0.5324675,0.4285714,0.3766234,0.2207792,0.1948052,0.1688312,0.1428571,0.1038961,0
211,0.25,0.5,1,0.974026,0.8051948,0.7532468,0.7142857,0.6493506,0.6363636,0.5714286,0.4935065,0.4675325,0.4545455,0.4285714,0.2597403,0.2337662,0.1948052,0
212,0.25,0.5,1,0.974026,0.9090909,0.8701299,0.8181818,0.6493506,0.5844156,0.5454545,0.5324675,0.5194805,0.4805195,0.4545455,0.4285714,0.2337662,0.2077922,0
213,0.25,0.5,1,0.987013,0.961039,0.7922078,0.7402597,0.6753247,0.6103896,0.5714286,0.5584416,0.5454545,0.4155844,0.2597403,0.2337662,0.2077922,0.1818182,0
214,0.25,0.5,1,0.9350649,0.9090909,0.8181818,0.6493506,0.6363636,0.6103896,0.5454545,0.5064935,0.4545455,0.4285714,0.4155844,0.3896104,0.2207792,0.02597403,0
215,0.25,0.5,1,0.9480519,0.9220779,0.7532468,0.6883117,0.6493506,0.5844156,0.5584416,0.4285714,0.4155844,0.3896104,0.3506494,0.3246753,0.2727273,0.2207792,0
216,0.25,0.5,1,0.9350649,0.9090909,0.7402597,0.7012987,0.6493506,0.5844156,0.5714286,0.5454545,0.4285714,0.4025974,0.3766234,0.2077922,0.1558442,0.02597403,0
217,0.25,0.5,1,0.987013,0.9480519,0.9220779,0.8571429,0.8051948,0.7402597,0.7272727,0.5584416,0.4155844,0.3896104,0.3766234,0.3506494,0.2337662,0.2077922,0
218,0.25,0.5,1,0.9480519,0.7792208,0.7532468,0.7142857,0.6493506,0.5974026,0.5844156,0.5584416,0.5454545,0.4155844,0.3506494,0.1948052,0.1688312,0.1558442,0
219,0.25,0.5,1,0.9480519,0.7792208,0.7532468,0.6883117,0.5974026,0.5584416,0.5454545,0.4805195,0.4545455,0.2987013,0.2467532,0.2207792,0.1948052,0.1688312,0
220,0.25,0.5,1,0.8311688,0.8181818,0.7792208,0.7532468,0.6753247,0.5974026,0.4805195,0.4285714,0.4025974,0.3766234,0.3506494,0.2207792,0.1428571,0.1168831,0
221,0.25,0.5,1,0.9480519,0.7792208,0.7012987,0.6753247,0.6233766,0.6103896,0.5584416,0.5194805,0.5064935,0.4935065,0.3376623,0.2337662,0.2077922,0.02597403,0
222,0.25,0.5,1,0.8311688,0.8051948,0.7272727,0.6623377,0.6493506,0.6103896,0.5584416,0.4805195,0.3506494,0.3116883,0.2467532,0.2207792,0.05194805,0.02597403,0
223,0.25,0.5,1,0.9480519,0.7792208,0.7532468,0.7272727,0.7142857,0.7012987,0.6233766,0.5584416,0.4025974,0.3636364,0.3506494,0.3246753,0.2337662,0.2077922,0
224,0.25,0.5,1,0.961039,0.9090909,0.8831169,0.7142857,0.6493506,0.5974026,0.5064935,0.4935065,0.4805195,0.3116883,0.2207792,0.1818182,0.05194805,0.02597403,0
225,0.25,0.5,1,0.974026,0.8051948,0.7532468,0.7402597,0.7012987,0.6493506,0.5714286,0.5584416,0.5454545,0.4805195,0.2857143,0.2207792,0.05194805,0.02597403,0
226,0.25,0.5,1,0.974026,0.9350649,0.7662338,0.7012987,0.6883117,0.6233766,0.5714286,0.5584416,0.4415584,0.4155844,0.3246753,0.2987013,0.2207792,0.02597403,0
227,0.25,0.5,1,0.8311688,0.8051948,0.7272727,0.6883117,0.6753247,0.6103896,0.5974026,0.5454545,0.4415584,0.4285714,0.4025974,0.3896104,0.2337662,0.2077922,0
228,0.25,0.5,1,0.9220779,0.8961039,0.8311688,0.6623377,0.6103896,0.5714286,0.5584416,0.5064935,0.3896104,0.3636364,0.3116883,0.2077922,0.1818182,0.1558442,0
229,0.25,0.5,1,0.961039,0.9090909,0.8831169,0.8051948,0.6883117,0.5194805,0.4805195,0.3636364,0.3246753,0.2727273,0.2207792,0.07792208,0.05194805,0.02597403,0
230,0.25,0.5,1,0.9220779,0.8701299,0.8441558,0.8181818,0.7142857,0.6883117,0.6493506,0.4805195,0.4025974,0.3506494,0.3246753,0.2467532,0.1818182,0.02597403,0
231,0.25,0.5,1,0.961039,0.9090909,0.8181818,0.7922078,0.7402597,0.5714286,0.4935065,0.4805195,0.4545455,0.4285714,0.2857143,0.2207792,0.05194805,0.02597403,0
232,0.25,0.5,1,0.974026,0.8051948,0.7272727,0.6753247,0.6363636,0.6233766,0.5324675,0.4545455,0.4415584,0.4155844,0.3896104,0.3636364,0.3376623,0.3116883,0
233,0.25,0.5,1,0.8311688,0.7922078,0.7662338,0.7012987,0.6883117,0.6363636,0.5714286,0.5454545,0.4415584,0.4155844,0.3896104,0.3636364,0.3246753,0.1688312,0
234,0.25,0.5,1,0.9480519,0.7792208,0.7662338,0.7142857,0.6883117,0.6753247,0.6493506,0.5844156,0.5454545,0.5324675,0.4675325,0.4155844,0.3896104,0.1558442,0
235,0.25,0.5,1,0.974026,0.9350649,0.8701299,0.8051948,0.6363636,0.4935065,0.4415584,0.3636364,0.3506494,0.3246753,0.2987013,0.2727273,0.1818182,0.02597403,0
236,0.25,0.5,1,0.974026,0.8051948,0.7272727,0.6753247,0.6233766,0.5454545,0.4285714,0.4025974,0.3376623,0.3116883,0.2727273,0.1688312,0.1428571,0.09090909,0
237,0.25,0.5,1,0.9480519,0.7792208,0.7272727,0.7012987,0.6233766,0.6103896,0.5974026,0.5584416,0.5324675,0.4285714,0.4025974,0.3376623,0.1948052,0.1428571,0
238,0.25,0.5,1,0.987013,0.9220779,0.8441558,0.8311688,0.7922078,0.7402597,0.6233766,0.4545455,0.4285714,0.4155844,0.3766234,0.2077922,0.05194805,0.02597403,0
239,0.25,0.5,1,0.8311688,0.7792208,0.7532468,0.6883117,0.6103896,0.5844156,0.5454545,0.5194805,0.4415584,0.3896104,0.3636364,0.3506494,0.3376623,0.1558442,0
240,0.25,0.5,1,0.8311688,0.7662338,0.7402597,0.7012987,0.6363636,0.6233766,0.6103896,0.5584416,0.4935065,0.4675325,0.4415584,0.4025974,0.3766234,0.02597403,0
241,0.25,0.5,1,0.974026,0.961039,0.8441558,0.8181818,0.8051948,0.7662338,0.7142857,0.5454545,0.4545455,0.3766234,0.3636364,0.3246753,0.2077922,0.1818182,0
242,0.25,0.5,1,0.974026,0.9220779,0.7532468,0.6623377,0.6493506,0.5844156,0.5714286,0.5324675,0.5194805,0.4415584,0.2987013,0.2207792,0.1948052,0.02597403,0
243,0.25,0.5,1,0.8311688,0.8051948,0.7402597,0.6753247,0.6363636,0.5844156,0.4545455,0.4025974,0.3896104,0.3506494,0.3246753,0.2727273,0.2467532,0.1818182,0
244,0.25,0.5,1,0.961039,0.9220779,0.8311688,0.7792208,0.6103896,0.5844156,0.5064935,0.4025974,0.3766234,0.3506494,0.2857143,0.2337662,0.1688312,0.1428571,0
245,0.25,0.5,1,0.9090909,0.8961039,0.7272727,0.6883117,0.6623377,0.5974026,0.5844156,0.5324675,0.4285714,0.4155844,0.3896104,0.3376623,0.2857143,0.02597403,0
246,0.25,0.5,1,0.987013,0.961039,0.9220779,0.7532468,0.6883117,0.6753247,0.5844156,0.5714286,0.5194805,0.4545455,0.4285714,0.2467532,0.1688312,0.1428571,0
247,0.25,0.5,1,0.9350649,0.9220779,0.8961039,0.8181818,0.6493506,0.6103896,0.5974026,0.5584416,0.5064935,0.4545455,0.4285714,0.4025974,0.3636364,0.02597403,0
248,0.25,0.5,1,0.9350649,0.9090909,0.8051948,0.7532468,0.6753247,0.5064935,0.4675325,0.4545455,0.4415584,0.4155844,0.4025974,0.3896104,0.3246753,0.02597403,0
249,0.25,0.5,1,0.8311688,0.8181818,0.7792208,0.7532468,0.7012987,0.6883117,0.6363636,0.5584416,0.5454545,0.4935065,0.4675325,0.4155844,0.05194805,0.02597403,0
250,0.25,0.5,1,0.9220779,0.8831169,0.7142857,0.6623377,0.6363636,0.6103896,0.5974026,0.5844156,0.5714286,0.4805195,0.4545455,0.3506494,0.2467532,0.1558442,0
251,0.25,0.5,1,0.974026,0.8961039,0.8831169,0.8441558,0.6753247,0.6103896,0.5584416,0.4415584,0.4285714,0.2857143,0.2337662,0.1038961,0.05194805,0.02597403,0
252,0.25,0.5,1,0.8311688,0.7662338,0.7402597,0.7012987,0.6753247,0.6103896,0.5324675,0.4805195,0.4675325,0.4155844,0.4025974,0.3766234,0.3506494,0.1818182,0
253,0.25,0.5,1,0.974026,0.8051948,0.7662338,0.7012987,0.6233766,0.5714286,0.5584416,0.5324675,0.5064935,0.4805195,0.4545455,0.3766234,0.2077922,0.1428571,0
254,0.25,0.5,1,0.961039,0.8961039,0.7272727,0.7012987,0.6233766,0.6103896,0.5584416,0.4805195,0.4675325,0.3246753,0.2987013,0.2597403,0.1558442,0.1298701,0
255,0.25,0.5,1,0.974026,0.9220779,0.7532468,0.7402597,0.6753247,0.6103896,0.5974026,0.5064935,0.4675325,0.4415584,0.4155844,0.3896104,0.3506494,0.02597403,0
256,0.25,0.5,1,0.8311688,0.7922078,0.7012987,0.6233766,0.5324675,0.5064935,0.4805195,0.3636364,0.3116883,0.2857143,0.2077922,0.1558442,0.05194805,0.02597403,0
257,0.25,0.5,1,0.9350649,0.8571429,0.8311688,0.6623377,0.6103896,0.5974026,0.5584416,0.4675325,0.4155844,0.3246753,0.2987013,0.2207792,0.05194805,0.02597403,0
258,0.25,0.5,1,0.8311688,0.7792208,0.7662338,0.7402597,0.7012987,0.6363636,0.5714286,0.4415584,0.4155844,0.3376623,0.3116883,0.2857143,0.2467532,0.2077922,0
259,0.25,0.5,1,0.974026,0.9090909,0.8571429,0.7792208,0.6103896,0.5974026,0.5584416,0.4805195,0.4675325,0.4415584,0.4025974,0.3896104,0.1688312,0.02597403,0
260,0.25,0.5,1,0.9220779,0.8961039,0.8051948,0.6363636,0.5584416,0.5194805,0.4935065,0.4415584,0.4025974,0.3896104,0.3506494,0.3246753,0.1818182,0.1558442,0
261,0.25,0.5,1,0.9220779,0.8961039,0.8441558,0.8051948,0.7532468,0.7402597,0.5714286,0.4285714,0.3766234,0.3506494,0.3376623,0.2987013,0.2337662,0.02597403,0
262,0.25,0.5,1,0.9480519,0.9090909,0.8441558,0.7662338,0.5974026,0.5714286,0.5064935,0.4935065,0.4805195,0.4675325,0.3116883,0.2467532,0.2207792,0.1948052,0
263,0.25,0.5,1,0.974026,0.8961039,0.8571429,0.8311688,0.6623377,0.6493506,0.5454545,0.4805195,0.4285714,0.4025974,0.3896104,0.3636364,0.3376623,0.1298701,0
264,0.25,0.5,1,0.9480519,0.9090909,0.8571429,0.8311688,0.8181818,0.6493506,0.5584416,0.5454545,0.4545455,0.2857143,0.2597403,0.2337662,0.2077922,0.1298701,0
265,0.25,0.5,1,0.8311688,0.7532468,0.6883117,0.6753247,0.6493506,0.5974026,0.4935065,0.4675325,0.4285714,0.4025974,0.3636364,0.3116883,0.2857143,0.02597403,0
266,0.25,0.5,1,0.961039,0.8961039,0.8311688,0.8051948,0.7532468,0.5844156,0.5584416,0.5454545,0.5324675,0.3766234,0.2597403,0.2337662,0.1688312,0.1428571,0
267,0.25,0.5,1,0.9480519,0.7792208,0.7662338,0.7012987,0.6753247,0.6363636,0.6233766,0.5194805,0.5064935,0.4155844,0.3766234,0.3376623,0.05194805,0.02597403,0
268,0.25,0.5,1,0.987013,0.9090909,0.7402597,0.6883117,0.6233766,0.5974026,0.5584416,0.5324675,0.4415584,0.4025974,0.3896104,0.3636364,0.3376623,0.1818182,0
269,0.25,0.5,1,0.9350649,0.9220779,0.8571429,0.8051948,0.7792208,0.6103896,0.5974026,0.5584416,0.4935065,0.4805195,0.2467532,0.2077922,0.1818182,0.02597403,0
270,0.25,0.5,1,0.987013,0.9350649,0.9090909,0.8441558,0.7922078,0.7792208,0.6103896,0.5974026,0.5324675,0.4935065,0.2337662,0.2077922,0.1818182,0.1298701,0
271,0.25,0.5,1,0.974026,0.9090909,0.8701299,0.8181818,0.6493506,0.6363636,0.5584416,0.5064935,0.4935065,0.3506494,0.2987013,0.2727273,0.2467532,0.2207792,0
272,0.25,0.5,1,0.974026,0.9350649,0.8701299,0.8181818,0.6493506,0.5714286,0.5584416,0.5454545,0.5324675,0.5064935,0.4675325,0.4545455,0.05194805,0.02597403,0
273,0.25,0.5,1,0.9350649,0.7662338,0.7272727,0.7012987,0.6493506,0.6363636,0.5584416,0.5454545,0.5324675,0.5064935,0.4805195,0.3766234,0.3636364,0.3246753,0
274,0.25,0.5,1,0.8311688,0.7922078,0.7662338,0.7142857,0.6493506,0.6233766,0.5064935,0.4415584,0.4285714,0.4025974,0.2207792,0.1948052,0.1558442,0.1168831,0
275,0.25,0.5,1,0.974026,0.9090909,0.8441558,0.6753247,0.6363636,0.5324675,0.4805195,0.4545455,0.4415584,0.4285714,0.4025974,0.3766234,0.3636364,0.3246753,0
276,0.25,0.5,1,0.9480519,0.8831169,0.8571429,0.8051948,0.6363636,0.5974026,0.5194805,0.3766234,0.3506494,0.3376623,0.2987013,0.1818182,0.07792208,0.02597403,0
277,0.25,0.5,1,0.9480519,0.9350649,0.9090909,0.8441558,0.6753247,0.5714286,0.4675325,0.4415584,0.3636364,0.3246753,0.2467532,0.2207792,0.1688312,0.1428571,0
278,0.25,0.5,1,0.9350649,0.7662338,0.7012987,0.6753247,0.6493506,0.6363636,0.5974026,0.5844156,0.5324675,0.4415584,0.2857143,0.1948052,0.1688312,0.1428571,0
279,0.25,0.5,1,0.8311688,0.7792208,0.7532468,0.7142857,0.6623377,0.5844156,0.5584416,0.4285714,0.3896104,0.2987013,0.2337662,0.2207792,0.1818182,0.02597403,0
280,0.25,0.5,1,0.974026,0.9480519,0.8701299,0.7012987,0.6493506,0.6103896,0.5324675,0.4545455,0.4285714,0.3506494,0.2987013,0.1948052,0.05194805,0.02597403,0
281,0.25,0.5,1,0.9350649,0.9090909,0.8311688,0.7792208,0.7402597,0.7272727,0.6493506,0.4805195,0.4545455,0.3116883,0.2337662,0.2207792,0.1948052,0.1688312,0
282,0.25,0.5,1,0.961039,0.9350649,0.8571429,0.8311688,0.8181818,0.7272727,0.6753247,0.5974026,0.4285714,0.4025974,0.3766234,0.3636364,0.3376623,0.1688312,0
283,0.25,0.5,1,0.974026,0.8051948,0.7402597,0.6623377,0.6493506,0.6103896,0.5454545,0.4935065,0.4675325,0.4545455,0.4285714,0.4155844,0.3896104,0.3376623,0
